Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
262	Waveform 1	1	11075.27319	11075.33911	25	150
262	Spectrogram 1	1	11075.27319	11075.33911	25	150
8	Waveform 1	1	3667.675537	3667.873291	100	225
8	Spectrogram 1	1	3667.675537	3667.873291	100	225
11	Waveform 1	1	4056.196045	4056.459717	25	150
11	Spectrogram 1	1	4056.196045	4056.459717	25	150
12	Waveform 1	1	4108.205322	4108.468994	0	150
12	Spectrogram 1	1	4108.205322	4108.468994	0	150
13	Waveform 1	1	4172.145752	4172.87085	75	200
13	Spectrogram 1	1	4172.145752	4172.87085	75	200
14	Waveform 1	1	4223.627686	4223.957275	0	200
14	Spectrogram 1	1	4223.627686	4223.957275	0	200
15	Waveform 1	1	4264.0354	4264.167236	25	150
15	Spectrogram 1	1	4264.0354	4264.167236	25	150
16	Waveform 1	1	4265.287842	4265.419678	25	175
16	Spectrogram 1	1	4265.287842	4265.419678	25	175
17	Waveform 1	1	4274.977783	4275.439209	25	200
17	Spectrogram 1	1	4274.977783	4275.439209	25	200
18	Waveform 1	1	4275.636963	4276.164307	0	150
18	Spectrogram 1	1	4275.636963	4276.164307	0	150
19	Waveform 1	1	4285.854248	4285.920166	25	175
19	Spectrogram 1	1	4285.854248	4285.920166	25	175
20	Waveform 1	1	4288.029541	4288.754639	0	125
20	Spectrogram 1	1	4288.029541	4288.754639	0	125
21	Waveform 1	1	4298.246826	4298.642334	25	250
21	Spectrogram 1	1	4298.246826	4298.642334	25	250
22	Waveform 1	1	4325.405029	4325.932373	25	200
22	Spectrogram 1	1	4325.405029	4325.932373	25	200
23	Waveform 1	1	4327.382568	4328.041748	0	125
23	Spectrogram 1	1	4327.382568	4328.041748	0	125
24	Waveform 1	1	4367.658447	4368.449463	0	125
24	Spectrogram 1	1	4367.658447	4368.449463	0	125
25	Waveform 1	1	4378.073486	4378.60083	75	225
25	Spectrogram 1	1	4378.073486	4378.60083	75	225
26	Waveform 1	1	4383.742432	4384.137939	25	225
26	Spectrogram 1	1	4383.742432	4384.137939	25	225
27	Waveform 1	1	4387.961182	4388.488525	0	125
27	Spectrogram 1	1	4387.961182	4388.488525	0	125
28	Waveform 1	1	4390.729736	4391.125244	0	175
28	Spectrogram 1	1	4390.729736	4391.125244	0	175
29	Waveform 1	1	4404.506592	4404.836182	25	150
29	Spectrogram 1	1	4404.506592	4404.836182	25	150
30	Waveform 1	1	4416.305908	4416.371826	25	150
30	Spectrogram 1	1	4416.305908	4416.371826	25	150
31	Waveform 1	1	4442.277588	4442.409424	0	150
31	Spectrogram 1	1	4442.277588	4442.409424	0	150
32	Waveform 1	1	4442.607178	4442.87085	0	150
32	Spectrogram 1	1	4442.607178	4442.87085	0	150
33	Waveform 1	1	4453.219971	4453.813232	0	150
33	Spectrogram 1	1	4453.219971	4453.813232	0	150
34	Waveform 1	1	4456.384033	4456.515869	25	150
34	Spectrogram 1	1	4456.384033	4456.515869	25	150
35	Waveform 1	1	4482.883057	4483.608154	25	150
35	Spectrogram 1	1	4482.883057	4483.608154	25	150
36	Waveform 1	1	4495.209717	4495.275635	0	225
36	Spectrogram 1	1	4495.209717	4495.275635	0	225
37	Waveform 1	1	4499.889893	4500.021729	0	150
37	Spectrogram 1	1	4499.889893	4500.021729	0	150
38	Waveform 1	1	4515.314697	4515.710205	50	175
38	Spectrogram 1	1	4515.314697	4515.710205	50	175
41	Waveform 1	1	4654.269775	4654.467529	25	250
41	Spectrogram 1	1	4654.269775	4654.467529	25	250
42	Waveform 1	1	4690.195068	4690.326904	0	150
42	Spectrogram 1	1	4690.195068	4690.326904	0	150
43	Waveform 1	1	4705.883545	4706.015381	25	150
43	Spectrogram 1	1	4705.883545	4706.015381	25	150
44	Waveform 1	1	4709.443115	4709.838623	0	125
44	Spectrogram 1	1	4709.443115	4709.838623	0	125
45	Waveform 1	1	4712.409424	4712.936768	0	250
45	Spectrogram 1	1	4712.409424	4712.936768	0	250
46	Waveform 1	1	4751.498779	4752.157959	0	175
46	Spectrogram 1	1	4751.498779	4752.157959	0	175
47	Waveform 1	1	4792.302002	4792.433838	25	150
47	Spectrogram 1	1	4792.302002	4792.433838	25	150
48	Waveform 1	1	4800.673584	4801.13501	0	250
48	Spectrogram 1	1	4800.673584	4801.13501	0	250
49	Waveform 1	1	4820.580811	4821.503662	50	175
49	Spectrogram 1	1	4820.580811	4821.503662	50	175
50	Waveform 1	1	4822.55835	4822.953857	0	150
50	Spectrogram 1	1	4822.55835	4822.953857	0	150
51	Waveform 1	1	4835.807861	4836.532959	0	175
51	Spectrogram 1	1	4835.807861	4836.532959	0	175
52	Waveform 1	1	4887.092041	4887.553467	25	225
52	Spectrogram 1	1	4887.092041	4887.553467	25	225
54	Waveform 1	1	4902.978271	4903.769287	25	150
