Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	AU-BS02a-110830-000000.wav	201.078	201.257	0.178	23.1	747.8	724.7	88.0	Start Pattern B
2	Spectrogram 1	1	AU-BS02a-110830-000000.wav	202.506	202.684	0.178	73.0	622.6	549.6	128.0	
3	Spectrogram 1	1	AU-BS02a-110830-000000.wav	204.022	204.201	0.178	38.3	577.4	539.1	120.0	
4	Spectrogram 1	1	AU-BS02a-110830-000000.wav	207.279	207.457	0.178	34.8	695.7	660.9	120.0	
5	Spectrogram 1	1	AU-BS02a-110830-000000.wav	210.535	210.758	0.223	45.2	914.8	869.6	128.0	
6	Spectrogram 1	1	AU-BS02a-110830-000000.wav	212.141	212.320	0.178	45.2	438.3	393.0	136.0	
7	Spectrogram 1	1	AU-BS02a-110830-000000.wav	213.881	214.149	0.268	31.3	1040.0	1008.7	128.0	
8	Spectrogram 1	1	AU-BS02a-110830-000000.wav	215.398	215.576	0.178	52.2	375.7	323.5	128.0	
9	Spectrogram 1	1	AU-BS02a-110830-000000.wav	217.138	217.316	0.178	38.3	1067.8	1029.6	112.0	
10	Spectrogram 1	1	AU-BS02a-110830-000000.wav	218.699	218.833	0.134	52.2	539.1	487.0	160.0	
11	Spectrogram 1	1	AU-BS02a-110830-000000.wav	220.483	220.706	0.223	31.3	1749.6	1718.3	160.0	
12	Spectrogram 1	1	AU-BS02a-110830-000000.wav	222.112	222.245	0.134	34.8	466.1	431.3	160.0	
13	Spectrogram 1	1	AU-BS02a-110830-000000.wav	223.807	224.030	0.223	34.8	563.5	528.7	80.0	
14	Spectrogram 1	1	AU-BS02a-110830-000000.wav	225.502	225.680	0.178	41.7	473.0	431.3	88.0	
15	Spectrogram 1	1	AU-BS02a-110830-000000.wav	227.063	227.286	0.223	34.8	1074.8	1040.0	88.0	
16	Spectrogram 1	1	AU-BS02a-110830-000000.wav	228.714	228.892	0.178	48.7	1735.7	1687.0	104.0	
17	Spectrogram 1	1	AU-BS02a-110830-000000.wav	230.275	230.543	0.268	45.2	1906.1	1860.9	112.0	
18	Spectrogram 1	1	AU-BS02a-110830-000000.wav	231.970	232.193	0.223	48.7	1742.6	1693.9	96.0	
19	Spectrogram 1	1	AU-BS02a-110830-000000.wav	234.959	235.227	0.268	34.8	1965.2	1930.4	128.0	
20	Spectrogram 1	1	AU-BS02a-110830-000000.wav	238.706	238.929	0.223	41.7	740.9	699.1	128.0	end main phrase
21	Spectrogram 1	1	AU-BS02a-110830-000000.wav	244.684	244.996	0.312	48.7	1993.0	1944.3	328.0	
22	Spectrogram 1	1	AU-BS02a-110830-000000.wav	246.335	246.558	0.223	55.7	1673.0	1617.4	504.0	
23	Spectrogram 1	1	AU-BS02a-110830-000000.wav	247.985	248.208	0.223	41.7	1975.7	1933.9	352.0	
24	Spectrogram 1	1	AU-BS02a-110830-000000.wav	249.457	249.725	0.268	38.3	1996.5	1958.3	1112.0	
25	Spectrogram 1	1	AU-BS02a-110830-000000.wav	252.669	252.937	0.268	34.8	1996.5	1961.7	136.0	
26	Spectrogram 1	1	AU-BS02a-110830-000000.wav	256.461	256.684	0.223	34.8	1314.8	1280.0	40.0	
