Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	AU-BS02a-120710-010000.wav	13.083	13.353	0.271	39.6	1506.8	1467.3	136.0	start pattern B
2	Spectrogram 1	1	AU-BS02a-120710-010000.wav	14.436	14.617	0.180	70.0	1430.7	1360.7	80.0	
3	Spectrogram 1	1	AU-BS02a-120710-010000.wav	16.195	16.376	0.180	51.8	1391.2	1339.4	64.0	
4	Spectrogram 1	1	AU-BS02a-120710-010000.wav	19.489	19.714	0.226	57.8	1506.8	1449.0	120.0	
5	Spectrogram 1	1	AU-BS02a-120710-010000.wav	21.023	21.248	0.226	67.0	1178.1	1111.1	112.0	
6	Spectrogram 1	1	AU-BS02a-120710-010000.wav	22.692	22.917	0.226	57.8	1153.7	1095.9	136.0	
7	Spectrogram 1	1	AU-BS02a-120710-010000.wav	24.316	24.541	0.226	73.1	1190.3	1117.2	80.0	
8	Spectrogram 1	1	AU-BS02a-120710-010000.wav	25.985	26.211	0.226	67.0	1129.4	1062.4	208.0	
9	Spectrogram 1	1	AU-BS02a-120710-010000.wav	27.474	27.699	0.226	82.2	1284.6	1202.4	120.0	
10	Spectrogram 1	1	AU-BS02a-120710-010000.wav	29.188	29.459	0.271	85.2	1309.0	1223.7	176.0	
11	Spectrogram 1	1	AU-BS02a-120710-010000.wav	30.632	30.857	0.226	82.2	989.3	907.2	112.0	
12	Spectrogram 1	1	AU-BS02a-120710-010000.wav	32.391	32.617	0.226	73.1	1305.9	1232.9	176.0	
13	Spectrogram 1	1	AU-BS02a-120710-010000.wav	33.880	34.105	0.226	54.8	971.1	916.3	288.0	
14	Spectrogram 1	1	AU-BS02a-120710-010000.wav	35.549	35.820	0.271	91.3	1044.1	952.8	176.0	
15	Spectrogram 1	1	AU-BS02a-120710-010000.wav	37.128	37.308	0.180	76.1	1114.2	1038.1	176.0	
16	Spectrogram 1	1	AU-BS02a-120710-010000.wav	38.662	38.842	0.180	88.3	1135.5	1047.2	168.0	
17	Spectrogram 1	1	AU-BS02a-120710-010000.wav	40.286	40.511	0.226	94.4	1123.3	1028.9	104.0	
18	Spectrogram 1	1	AU-BS02a-120710-010000.wav	43.218	43.444	0.226	76.1	1035.0	958.9	144.0	
19	Spectrogram 1	1	AU-BS02a-120710-010000.wav	46.195	46.421	0.226	73.1	1065.4	992.4	104.0	end main phrase
20	Spectrogram 1	1	AU-BS02a-120710-010000.wav	54.947	55.128	0.180	98.9	1185.7	1086.8	128.0	
21	Spectrogram 1	1	AU-BS02a-120710-010000.wav	56.526	56.752	0.226	85.2	1470.3	1385.1	104.0	
22	Spectrogram 1	1	AU-BS02a-120710-010000.wav	58.060	58.286	0.226	85.2	1729.1	1643.8	296.0	
23	Spectrogram 1	1	AU-BS02a-120710-010000.wav	61.218	61.444	0.226	85.2	1637.7	1552.5	160.0	
24	Spectrogram 1	1	AU-BS02a-120710-010000.wav	64.985	65.211	0.226	80.7	1567.7	1487.1	88.0	
25	Spectrogram 1	1	AU-BS02a-120710-010000.wav	73.128	73.353	0.226	115.7	1494.7	1379.0	200.0	
26	Spectrogram 1	1	AU-BS02a-120710-010000.wav	74.707	74.932	0.226	115.7	1500.8	1385.1	120.0	
27	Spectrogram 1	1	AU-BS02a-120710-010000.wav	76.241	76.466	0.226	85.2	1680.4	1595.1	296.0	
28	Spectrogram 1	1	AU-BS02a-120710-010000.wav	79.398	79.669	0.271	57.8	1729.1	1671.2	120.0	
29	Spectrogram 1	1	AU-BS02a-120710-010000.wav	83.053	83.278	0.226	88.3	1634.7	1546.4	96.0	
30	Spectrogram 1	1	AU-BS02a-120710-010000.wav	91.759	91.985	0.226	124.8	965.0	840.2	160.0	
31	Spectrogram 1	1	AU-BS02a-120710-010000.wav	93.293	93.474	0.180	133.9	1007.6	873.7	264.0	
