Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	EA-RW03-111110-135742.wav	358.382	358.542	0.159	27.6	482.3	454.7	62.5	start pattern D
2	Spectrogram 1	1	EA-RW03-111110-135742.wav	359.020	359.219	0.199	52.2	510.0	457.8	78.1	
3	Spectrogram 1	1	EA-RW03-111110-135742.wav	368.243	368.382	0.139	39.9	838.7	798.8	250.0	
4	Spectrogram 1	1	EA-RW03-111110-135742.wav	368.661	368.821	0.159	49.2	528.4	479.3	250.0	
5	Spectrogram 1	1	EA-RW03-111110-135742.wav	373.283	373.442	0.159	43.0	485.4	442.4	320.3	
6	Spectrogram 1	1	EA-RW03-111110-135742.wav	373.721	373.960	0.239	43.0	482.3	439.3	390.6	
7	Spectrogram 1	1	EA-RW03-111110-135742.wav	378.263	378.422	0.159	76.8	562.2	485.4	468.8	
8	Spectrogram 1	1	EA-RW03-111110-135742.wav	378.781	378.940	0.159	76.8	599.1	522.3	218.8	
9	Spectrogram 1	1	EA-RW03-111110-135742.wav	383.339	383.498	0.159	55.3	737.3	682.0	429.7	
10	Spectrogram 1	1	EA-RW03-111110-135742.wav	383.817	384.016	0.199	46.1	703.5	657.5	156.2	
11	Spectrogram 1	1	EA-RW03-111110-135742.wav	388.398	388.598	0.199	49.2	577.6	528.4	398.4	
12	Spectrogram 1	1	EA-RW03-111110-135742.wav	388.876	389.076	0.199	36.9	626.7	589.9	585.9	
13	Spectrogram 1	1	EA-RW03-111110-135742.wav	393.538	393.697	0.159	58.4	559.1	500.8	257.8	
14	Spectrogram 1	1	EA-RW03-111110-135742.wav	393.936	394.135	0.199	58.4	577.6	519.2	468.8	
15	Spectrogram 1	1	EA-RW03-111110-155743.wav	726.263	726.422	0.159	32.3	754.2	722.0	398.4	start pattern - but beginning is cut off.
16	Spectrogram 1	1	EA-RW03-111110-155743.wav	726.701	726.861	0.159	55.3	1308.8	1253.5	468.8	
17	Spectrogram 1	1	EA-RW03-111110-155743.wav	731.303	731.402	0.100	55.3	712.7	657.5	367.2	
18	Spectrogram 1	1	EA-RW03-111110-155743.wav	731.761	731.920	0.159	70.7	1327.2	1256.5	429.7	
19	Spectrogram 1	1	EA-RW03-111110-155743.wav	736.462	736.582	0.120	58.4	620.6	562.2	429.7	
20	Spectrogram 1	1	EA-RW03-111110-155743.wav	736.821	736.980	0.159	61.4	651.3	589.9	593.8	
21	Spectrogram 1	1	EA-RW03-111110-155743.wav	741.522	741.641	0.120	86.0	921.7	835.6	320.3	
22	Spectrogram 1	1	EA-RW03-111110-155743.wav	742.000	742.159	0.159	92.2	918.6	826.4	218.8	
