Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	AU-BS02a-120804-060000.wav	52.466	52.737	0.271	57.8	1997.0	1939.1	112.0	start pattern B
2	Spectrogram 1	1	AU-BS02a-120804-060000.wav	53.774	54.000	0.226	88.3	1923.9	1835.6	112.0	
3	Spectrogram 1	1	AU-BS02a-120804-060000.wav	55.398	55.579	0.180	48.7	1997.0	1948.2	128.0	
4	Spectrogram 1	1	AU-BS02a-120804-060000.wav	58.737	58.917	0.180	42.6	1860.0	1817.4	120.0	
5	Spectrogram 1	1	AU-BS02a-120804-060000.wav	60.135	60.316	0.180	71.5	1625.6	1554.0	136.0	
6	Spectrogram 1	1	AU-BS02a-120804-060000.wav	61.895	62.120	0.226	63.9	1923.9	1860.0	112.0	
7	Spectrogram 1	1	AU-BS02a-120804-060000.wav	63.429	63.654	0.226	60.9	1573.8	1512.9	144.0	
8	Spectrogram 1	1	AU-BS02a-120804-060000.wav	65.143	65.414	0.271	60.9	1473.4	1412.5	136.0	
9	Spectrogram 1	1	AU-BS02a-120804-060000.wav	66.722	66.947	0.226	48.7	910.2	861.5	136.0	
10	Spectrogram 1	1	AU-BS02a-120804-060000.wav	68.346	68.617	0.271	48.7	1372.9	1324.2	120.0	
11	Spectrogram 1	1	AU-BS02a-120804-060000.wav	69.835	70.015	0.180	73.1	1038.1	965.0	120.0	
12	Spectrogram 1	1	AU-BS02a-120804-060000.wav	71.526	71.752	0.226	82.2	1671.2	1589.0	120.0	
13	Spectrogram 1	1	AU-BS02a-120804-060000.wav	72.992	73.218	0.226	106.5	1196.3	1089.8	112.0	
14	Spectrogram 1	1	AU-BS02a-120804-060000.wav	74.662	74.887	0.226	76.1	949.8	873.7	144.0	
15	Spectrogram 1	1	AU-BS02a-120804-060000.wav	76.286	76.511	0.226	82.2	1646.9	1564.7	96.0	
16	Spectrogram 1	1	AU-BS02a-120804-060000.wav	77.820	78.045	0.226	45.7	1512.9	1467.3	72.0	
17	Spectrogram 1	1	AU-BS02a-120804-060000.wav	79.353	79.579	0.226	60.9	1397.3	1336.4	64.0	
18	Spectrogram 1	1	AU-BS02a-120804-060000.wav	81.000	81.226	0.226	74.6	1362.3	1287.7	80.0	
19	Spectrogram 1	1	AU-BS02a-120804-060000.wav	84.000	84.226	0.226	57.8	1671.2	1613.4	176.0	
20	Spectrogram 1	1	AU-BS02a-120804-060000.wav	87.429	87.654	0.226	60.9	1576.9	1516.0	104.0	end main phrase
21	Spectrogram 1	1	AU-BS02a-120804-060000.wav	93.970	94.195	0.226	85.2	1275.5	1190.3	136.0	
22	Spectrogram 1	1	AU-BS02a-120804-060000.wav	95.459	95.729	0.271	82.2	1035.0	952.8	496.0	
