Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	217.940489617	218.095728787	0.155	17.3	2037.6	2020.3	80.0	start pattern B
2	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	219.298832349	219.454071519	0.155	96.9	1280.0	1183.1	144.0	
3	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	220.890033835	221.045273005	0.155	81.3	1856.0	1774.7	96.0	
4	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	224.150056392	224.344105354	0.194	38.1	1657.1	1619.0	80.0	
5	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	225.586018709	225.741257879	0.155	45.0	2009.9	1965.0	128.0	
6	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	227.332459365	227.526508326	0.194	24.2	2037.6	2013.4	320.0	
7	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	228.807231474	228.962470643	0.155	48.4	1916.5	1868.1	144.0	
8	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	230.514862337	230.708911299	0.194	38.1	2037.6	1999.6	96.0	
9	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	232.067254031	232.222493200	0.155	72.6	1916.5	1843.9	128.0	
10	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	233.736075102	233.891314271	0.155	89.9	2044.5	1954.6	96.0	
11	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	235.249657003	235.404896172	0.155	83.0	2037.6	1954.6	96.0	
12	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	236.957287866	237.151336828	0.194	10.4	2041.1	2030.7	112.0	
13	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	238.470869768	238.626108937	0.155	24.2	2041.1	2016.9	64.0	
14	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	240.023261461	240.178500631	0.155	27.7	2044.5	2016.9	112.0	
15	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	241.575653155	241.730892325	0.155	17.3	2041.1	2023.8	112.0	
16	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	243.089235057	243.244474226	0.155	45.0	2009.9	1965.0	64.0	
17	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	246.038779275	246.271638029	0.233	27.7	2044.5	2016.9	64.0	
18	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	249.104752870	249.298801832	0.194	45.0	2044.5	1999.6	48.0	end main phrase
19	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	253.606688782	253.800737744	0.194	58.8	1816.2	1757.4	112.0	
20	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	255.159080476	255.314319645	0.155	46.7	2042.8	1996.1	336.0	
21	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	256.672662377	256.866711339	0.194	24.2	2041.1	2016.9	128.0	
22	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	258.225054071	258.380293240	0.155	34.6	2041.1	2006.5	48.0	
23	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	259.777445765	259.971494726	0.194	79.6	2044.5	1965.0	544.0	
24	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	262.921038945	263.153897699	0.233	67.5	2042.8	1975.4	96.0	
25	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	266.219871294	266.413920256	0.194	86.5	2037.6	1951.1	160.0	
26	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	271.109905129	271.265144299	0.155	100.3	2041.1	1940.8	112.0	
27	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	272.856345785	273.011584954	0.155	166.1	2044.5	1878.5	480.0	
28	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	274.486357063	274.680406025	0.194	190.3	2041.1	1850.8	208.0	
29	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	276.093137398	276.248376567	0.155	67.5	1800.6	1733.2	384.0	
30	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	277.645529092	277.800768261	0.155	24.2	2041.1	2016.9	384.0	
31	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	280.789122272	281.021981026	0.233	48.4	2044.5	1996.1	320.0	
32	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	284.126764413	284.359623168	0.233	83.0	2041.1	1958.1	288.0	
33	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	290.996097658	291.151336828	0.155	93.4	2044.5	1951.1	96.0	
34	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	292.587299145	292.781348106	0.194	134.9	2044.5	1909.6	560.0	
35	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	294.217310423	294.372549592	0.155	76.1	2041.1	1965.0	96.0	
36	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	295.730892325	295.924941286	0.194	58.8	2044.5	1985.7	112.0	
37	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	298.990914881	299.223773636	0.233	83.0	2041.1	1958.1	160.0	
38	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	302.367366815	302.561415777	0.194	58.8	2044.5	1985.7	64.0	
39	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	311.836956148	312.031005109	0.194	86.5	2027.2	1940.8	96.0	
40	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	313.428157634	313.622206595	0.194	103.8	2037.6	1933.8	112.0	
41	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	315.096978704	315.252217874	0.155	103.8	2041.1	1937.3	112.0	
42	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	316.649370398	316.882229152	0.233	83.0	2037.6	1954.6	816.0	
43	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	319.831773371	320.064632125	0.233	69.2	2041.1	1971.9	1248.0	end pattern
44	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	410.212127646	410.406176608	0.194	58.8	1913.1	1854.3	96.0	start pattern
45	Spectrogram 1	1	AU-AWBS03-141203-042000.wav	411.609280170	411.764519340	0.155	48.4	1034.4	985.9	112.0	
