Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	SB-IWC01-170910-180000.wav	107.694	108.138	0.444	24.7	243.5	218.8	175.8	start pattern C
2	Spectrogram 1	1	SB-IWC01-170910-180000.wav	109.959	110.403	0.444	40.1	225.0	184.9	164.1	
3	Spectrogram 1	1	SB-IWC01-170910-180000.wav	112.224	112.756	0.533	18.5	252.7	234.2	175.8	
4	Spectrogram 1	1	SB-IWC01-170910-180000.wav	114.440	114.973	0.533	30.8	268.1	237.3	187.5	
5	Spectrogram 1	1	SB-IWC01-170910-180000.wav	116.571	117.326	0.755	27.7	255.8	228.0	140.6	
6	Spectrogram 1	1	SB-IWC01-170910-180000.wav	118.970	119.725	0.755	6.2	249.6	243.5	187.5	
7	Spectrogram 1	1	SB-IWC01-170910-180000.wav	121.323	122.256	0.933	15.4	237.3	221.9	199.2	
8	Spectrogram 1	1	SB-IWC01-170910-180000.wav	124.077	124.921	0.844	9.2	228.0	218.8	187.5	
9	Spectrogram 1	1	SB-IWC01-170910-180000.wav	133.004	133.181	0.178	52.4	1990.8	1938.4	972.7	start gs
10	Spectrogram 1	1	SB-IWC01-170910-180000.wav	137.267	137.445	0.178	40.1	1993.8	1953.8	843.8	
11	Spectrogram 1	1	SB-IWC01-170910-180000.wav	141.175	141.353	0.178	75.5	1995.4	1919.9	562.5	
12	Spectrogram 1	1	SB-IWC01-170910-180000.wav	145.039	145.217	0.178	67.8	1996.9	1929.1	668.0	
13	Spectrogram 1	1	SB-IWC01-170910-180000.wav	148.859	149.036	0.178	95.5	1990.8	1895.2	1101.6	
14	Spectrogram 1	1	SB-IWC01-170910-180000.wav	152.722	152.989	0.266	70.9	1990.8	1919.9	949.2	
15	Spectrogram 1	1	SB-IWC01-170910-180000.wav	156.542	156.764	0.222	92.4	1990.8	1898.3	761.7	
16	Spectrogram 1	1	SB-IWC01-170910-180000.wav	160.406	160.628	0.222	70.9	1990.8	1919.9	738.3	
18	Spectrogram 1	1	SB-IWC01-170910-180000.wav	164.269	164.536	0.266	107.9	1996.9	1889.1	644.5	
19	Spectrogram 1	1	SB-IWC01-170910-180000.wav	168.084	168.306	0.222	57.5	1993.6	1936.1	656.2	
20	Spectrogram 1	1	SB-IWC01-170910-180000.wav	171.904	172.170	0.266	60.7	1990.4	1929.7	210.9	
21	Spectrogram 1	1	SB-IWC01-170910-180000.wav	175.679	175.945	0.266	73.5	1990.4	1916.9	609.4	
22	Spectrogram 1	1	SB-IWC01-170910-180000.wav	179.454	179.676	0.222	70.3	1990.4	1920.1	609.4	
23	Spectrogram 1	1	SB-IWC01-170910-180000.wav	183.273	183.540	0.266	70.3	1996.8	1926.5	1277.3	
24	Spectrogram 1	1	SB-IWC01-170910-180000.wav	187.137	187.359	0.222	70.3	1993.6	1923.3	457.0	
25	Spectrogram 1	1	SB-IWC01-170910-180000.wav	190.912	191.134	0.222	25.6	1993.6	1968.1	585.9	
26	Spectrogram 1	1	SB-IWC01-170910-180000.wav	194.909	195.175	0.266	63.9	1993.6	1929.7	304.7	
27	Spectrogram 1	1	SB-IWC01-170910-180000.wav	198.728	198.950	0.222	54.3	1996.8	1942.5	257.8	
