Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
1	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1870.036187886	1870.230236848	0.194	72.6	1750.5	1677.8	80.0	start pattern D
2	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1870.579524979	1870.773573941	0.194	62.3	1664.0	1601.7	64.0	
3	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1879.738635972	1879.932684934	0.194	51.9	2030.7	1978.8	144.0	
4	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1880.223758377	1880.417807338	0.194	50.2	1520.4	1470.3	64.0	
5	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1884.880933458	1885.074982420	0.194	34.6	1840.4	1805.8	224.0	
6	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1885.404865655	1885.598914616	0.194	38.1	1328.4	1290.4	240.0	
7	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1889.945611359	1890.139660321	0.194	48.4	1951.1	1902.7	272.0	
8	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1890.488948452	1890.682997414	0.194	38.1	2034.2	1996.1	272.0	
9	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1895.084082797	1895.278131759	0.194	62.3	1999.6	1937.3	224.0	
10	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1895.588610098	1895.821468852	0.233	65.7	1515.2	1449.5	224.0	
11	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1900.245785179	1900.439834141	0.194	48.4	1951.1	1902.7	272.0	
12	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1900.750312479	1900.983171234	0.233	55.4	1812.8	1757.4	272.0	
13	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1905.446297353	1905.640346315	0.194	65.7	1947.7	1881.9	256.0	
14	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	1905.970229550	1906.164278512	0.194	72.6	653.8	581.2	80.0	
15	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2150.592451404	2150.786500366	0.194	83.0	1926.9	1843.9	288.0	start pattern
16	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2151.135788497	2151.368647251	0.233	45.0	1646.7	1601.7	64.0	
17	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2160.217279905	2160.411328867	0.194	41.5	2027.2	1985.7	80.0	
18	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2160.721807206	2160.915856168	0.194	34.6	1978.8	1944.2	64.0	
19	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2165.355751344	2165.549800305	0.194	48.4	1532.5	1484.1	64.0	
20	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2165.860278644	2166.093137398	0.233	72.6	1408.0	1335.4	80.0	
21	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2170.303999868	2170.498048829	0.194	51.9	1615.6	1563.7	272.0	
22	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2170.827932064	2170.983171234	0.155	46.7	1435.7	1389.0	48.0	
23	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2175.368677768	2175.562726730	0.194	65.7	2016.9	1951.1	192.0	
24	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2175.912014861	2176.106063823	0.194	72.6	1688.2	1615.6	80.0	
25	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2180.627404631	2180.821453593	0.194	46.7	1826.6	1779.9	336.0	
26	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2181.151336828	2181.345385790	0.194	55.4	1605.2	1549.8	64.0	
27	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2185.924941286	2186.118990248	0.194	72.6	1965.0	1892.3	160.0	
28	Spectrogram 1	1	AU-AWBS03-141225-015000.wav	2186.468278379	2186.701137133	0.233	72.6	1497.9	1425.3	240.0	
29	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2494.129355802	2494.323404764	0.194	48.4	1864.6	1816.2	96.0	start pattern
30	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2494.711502687	2494.944361441	0.233	41.5	1581.0	1539.5	64.0	
31	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2503.831803888	2504.025852850	0.194	62.3	1899.2	1837.0	64.0	
32	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2504.336331189	2504.530380150	0.194	55.4	1241.9	1186.6	64.0	
33	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2508.954696478	2509.148745439	0.194	55.4	1833.5	1778.2	208.0	
34	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2509.459223778	2509.653272740	0.194	69.2	1684.8	1615.6	288.0	
35	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2514.077589067	2514.271638029	0.194	83.0	2016.9	1933.8	288.0	
36	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2514.562711471	2514.756760433	0.194	67.5	1897.5	1830.1	464.0	
37	Spectrogram 1	1	AU-AWBS03-141225-020000.wav	2519.084052280	2519.278101241	0.194	48.4	1750.5	1702.1	192.0	
