Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	19.137931034	21.280788177	970.9	1550.3
2	Spectrogram 1	1	51.022167488	53.534482759	1087.3	1576.7
3	Spectrogram 1	1	106.684729064	108.605911330	936.5	1291.0
4	Spectrogram 1	1	109.899014778	111.598522167	925.9	1336.0
5	Spectrogram 1	1	125.290640394	126.399014778	1071.4	1370.4
6	Spectrogram 1	1	138.628078818	139.588669951	1074.1	1375.7
7	Spectrogram 1	1	201.975369458	203.379310345	1256.6	1568.8
8	Spectrogram 1	1	204.081280788	205.374384236	1222.2	1568.8
9	Spectrogram 1	1	227.157635468	228.672413793	1193.1	1531.7
10	Spectrogram 1	1	230.224137931	233.660098522	989.4	1571.4
11	Spectrogram 1	1	247.699507389	249.140394089	1240.7	1420.6
12	Spectrogram 1	1	320.357142857	322.204433498	994.7	1558.2
13	Spectrogram 1	1	344.615763547	347.091133005	981.5	1518.5
14	Spectrogram 1	1	371.586206897	373.248768473	947.1	1484.1
15	Spectrogram 1	1	373.839901478	377.054187192	981.5	1558.2
16	Spectrogram 1	1	497.128078818	499.381773399	925.9	1431.2
17	Spectrogram 1	1	501.376847291	502.448275862	939.2	1351.9
18	Spectrogram 1	1	475.995073892	477.325123153	1023.8	1357.1
19	Spectrogram 1	1	518.334975369	519.997536946	878.3	1357.1
20	Spectrogram 1	1	521.586206897	522.546798030	920.6	1351.9
21	Spectrogram 1	1	540.302955665	543.036945813	957.7	1521.2
22	Spectrogram 1	1	570.524630542	572.852216749	1113.8	1486.8
23	Spectrogram 1	1	616.100985222	618.243842365	1254.0	1478.8
24	Spectrogram 1	1	680.039408867	682.477832512	1089.9	1486.8
25	Spectrogram 1	1	713.497536946	715.751231527	1097.9	1484.1
26	Spectrogram 1	1	750.428571429	751.500000000	796.3	1500.0
27	Spectrogram 1	1	764.467980296	767.017241379	1145.5	1592.6
28	Spectrogram 1	1	805.167487685	806.165024631	1023.8	1420.6
29	Spectrogram 1	1	806.128078818	807.827586207	769.8	1256.6
30	Spectrogram 1	1	809.859605911	811.004926108	867.7	1357.1
31	Spectrogram 1	1	808.972906404	809.822660099	1150.8	1367.7
32	Spectrogram 1	1	817.729064039	818.726600985	1161.4	1373.0
33	Spectrogram 1	1	818.837438424	819.945812808	968.3	1388.9
34	Spectrogram 1	1	832.581280788	833.098522167	1161.4	1513.2
35	Spectrogram 1	1	833.320197044	834.317733990	1074.1	1695.8
36	Spectrogram 1	1	864.192118227	864.931034483	1195.8	1465.6
37	Spectrogram 1	1	865.263546798	866.113300493	1066.1	1603.2
38	Spectrogram 1	1	885.399014778	888.096059113	965.6	1608.5
39	Spectrogram 1	1	1006.995073892	1009.470443350	1214.3	1486.8
40	Spectrogram 1	1	1115.992610837	1117.692118227	1309.5	1473.5
41	Spectrogram 1	1	1297.189655172	1299.628078818	1291.0	1539.7
42	Spectrogram 1	1	1530.812807882	1531.736453202	814.8	1306.9
43	Spectrogram 1	1	1532.586206897	1533.805418719	883.6	1304.2
44	Spectrogram 1	1	1633.729064039	1634.431034483	1042.3	1277.8
45	Spectrogram 1	1	1634.800492611	1635.687192118	955.0	1338.6
46	Spectrogram 1	1	1636.352216749	1637.386699507	994.7	1381.0
47	Spectrogram 1	1	1675.573891626	1676.608374384	1113.8	1515.9
48	Spectrogram 1	1	1676.534482759	1679.157635468	783.1	1351.9
49	Spectrogram 1	1	1702.211822660	1703.135467980	822.8	1161.4
50	Spectrogram 1	1	1703.985221675	1705.389162562	1105.8	1529.1
