Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	21.908822421	22.518427092	68.8	682.2
1	Spectrogram 1	1	21.908822421	22.518427092	68.8	682.2
2	Waveform 1	1	28.614473803	29.039349786	58.7	498.0
2	Spectrogram 1	1	28.614473803	29.039349786	58.7	498.0
3	Waveform 1	1	31.507379992	32.098511795	145.7	485.8
3	Spectrogram 1	1	31.507379992	32.098511795	145.7	485.8
4	Waveform 1	1	34.740132036	35.238899494	107.3	629.6
4	Spectrogram 1	1	34.740132036	35.238899494	107.3	629.6
5	Waveform 1	1	47.467938653	47.948233243	125.5	589.1
5	Spectrogram 1	1	47.467938653	47.948233243	125.5	589.1
6	Waveform 1	1	71.013512184	71.623116855	76.9	666.0
6	Spectrogram 1	1	71.013512184	71.623116855	76.9	666.0
7	Waveform 1	1	77.405124796	77.793055041	111.3	564.8
7	Spectrogram 1	1	77.405124796	77.793055041	111.3	564.8
8	Waveform 1	1	91.160077851	91.455643753	58.7	591.1
8	Spectrogram 1	1	91.160077851	91.455643753	58.7	591.1
9	Waveform 1	1	138.084969093	138.620682289	70.9	629.6
9	Spectrogram 1	1	138.084969093	138.620682289	70.9	629.6
10	Waveform 1	1	144.254907279	144.901457688	52.6	664.0
10	Spectrogram 1	1	144.254907279	144.901457688	52.6	664.0
11	Waveform 1	1	172.049240638	172.621899572	97.2	562.8
11	Spectrogram 1	1	172.049240638	172.621899572	97.2	562.8
12	Waveform 1	1	175.245046944	175.743814403	164.0	562.8
12	Spectrogram 1	1	175.245046944	175.743814403	164.0	562.8
13	Waveform 1	1	187.529504710	188.046745037	135.6	570.9
13	Spectrogram 1	1	187.529504710	188.046745037	135.6	570.9
14	Waveform 1	1	245.770930323	246.214279175	44.5	469.6
14	Spectrogram 1	1	245.770930323	246.214279175	44.5	469.6
15	Waveform 1	1	251.996287116	252.550473180	58.7	587.0
15	Spectrogram 1	1	251.996287116	252.550473180	58.7	587.0
16	Waveform 1	1	260.974101363	261.546760296	196.4	609.3
16	Spectrogram 1	1	260.974101363	261.546760296	196.4	609.3
17	Waveform 1	1	308.231504243	308.878054652	123.5	481.8
17	Spectrogram 1	1	308.231504243	308.878054652	123.5	481.8
18	Waveform 1	1	351.081225691	351.487628805	192.3	512.1
18	Spectrogram 1	1	351.081225691	351.487628805	192.3	512.1
19	Waveform 1	1	390.044310471	390.635442273	30.4	417.0
19	Spectrogram 1	1	390.044310471	390.635442273	30.4	417.0
20	Waveform 1	1	396.066465707	396.805380459	72.9	522.3
20	Spectrogram 1	1	396.066465707	396.805380459	72.9	522.3
21	Waveform 1	1	423.306613001	423.713016115	56.7	352.2
21	Spectrogram 1	1	423.306613001	423.713016115	56.7	352.2
22	Waveform 1	1	436.433488517	437.043093188	50.6	406.9
22	Spectrogram 1	1	436.433488517	437.043093188	50.6	406.9
23	Waveform 1	1	461.456891553	461.863294667	121.5	364.4
23	Spectrogram 1	1	461.456891553	461.863294667	121.5	364.4
24	Waveform 1	1	471.690860880	472.171155469	111.3	447.4
24	Spectrogram 1	1	471.690860880	472.171155469	111.3	447.4
25	Waveform 1	1	481.777047256	482.405124796	40.5	445.3
25	Spectrogram 1	1	481.777047256	482.405124796	40.5	445.3
26	Waveform 1	1	478.156364967	478.747496769	38.5	374.5
26	Spectrogram 1	1	478.156364967	478.747496769	38.5	374.5
27	Waveform 1	1	516.251224912	516.823883846	135.6	702.4
27	Spectrogram 1	1	516.251224912	516.823883846	135.6	702.4
28	Waveform 1	1	563.405124796	564.088620942	50.6	453.4
28	Spectrogram 1	1	563.405124796	564.088620942	50.6	453.4
31	Waveform 1	1	591.421132581	591.956845777	64.8	334.0
31	Spectrogram 1	1	591.421132581	591.956845777	64.8	334.0
33	Waveform 1	1	653.907483068	654.461669133	52.6	635.6
33	Spectrogram 1	1	653.907483068	654.461669133	52.6	635.6
34	Waveform 1	1	663.328646167	663.771995018	113.4	443.3
34	Spectrogram 1	1	663.328646167	663.771995018	113.4	443.3
36	Waveform 1	1	718.307738732	718.769560452	89.1	518.2
36	Spectrogram 1	1	718.307738732	718.769560452	89.1	518.2
37	Waveform 1	1	724.477676918	725.050335851	56.7	479.8
37	Spectrogram 1	1	724.477676918	725.050335851	56.7	479.8
38	Waveform 1	1	730.795398054	731.294165513	101.2	415.0
38	Spectrogram 1	1	730.795398054	731.294165513	101.2	415.0
39	Waveform 1	1	734.009677229	734.489971819	68.8	400.8
39	Spectrogram 1	1	734.009677229	734.489971819	68.8	400.8
40	Waveform 1	1	740.833469522	741.664748619	64.8	536.4
40	Spectrogram 1	1	740.833469522	741.664748619	64.8	536.4
41	Waveform 1	1	781.754678397	782.290391593	81.0	568.8
41	Spectrogram 1	1	781.754678397	782.290391593	81.0	568.8
42	Waveform 1	1	788.146291009	788.571166992	46.6	313.8
42	Spectrogram 1	1	788.146291009	788.571166992	46.6	313.8
43	Waveform 1	1	794.390120671	794.851942391	141.7	512.1
43	Spectrogram 1	1	794.390120671	794.851942391	141.7	512.1
45	Waveform 1	1	821.002190425	821.593322228	48.6	413.0
45	Spectrogram 1	1	821.002190425	821.593322228	48.6	413.0
46	Waveform 1	1	829.518182952	830.109314754	70.9	730.8
46	Spectrogram 1	1	829.518182952	830.109314754	70.9	730.8
47	Waveform 1	1	836.183114677	836.811192217	66.8	463.6
47	Spectrogram 1	1	836.183114677	836.811192217	66.8	463.6
48	Waveform 1	1	852.771750878	853.270518336	81.0	498.0
48	Spectrogram 1	1	852.771750878	853.270518336	81.0	498.0
49	Waveform 1	1	859.802579682	860.208982797	58.7	524.3
49	Spectrogram 1	1	859.802579682	860.208982797	58.7	524.3
51	Waveform 1	1	898.828417285	899.382603349	62.8	459.5
51	Spectrogram 1	1	898.828417285	899.382603349	62.8	459.5
52	Waveform 1	1	904.887518258	905.441704323	60.7	617.4
52	Spectrogram 1	1	904.887518258	905.441704323	60.7	617.4
53	Waveform 1	1	910.651053330	911.057456444	109.3	463.6
53	Spectrogram 1	1	910.651053330	911.057456444	109.3	463.6
55	Waveform 1	1	920.766851228	921.321037292	93.1	556.7
55	Spectrogram 1	1	920.766851228	921.321037292	93.1	556.7
56	Waveform 1	1	926.752060726	927.250828184	147.8	542.5
56	Spectrogram 1	1	926.752060726	927.250828184	147.8	542.5
57	Waveform 1	1	929.984812769	930.557471703	133.6	376.5
57	Spectrogram 1	1	929.984812769	930.557471703	133.6	376.5
58	Waveform 1	1	933.217564813	933.716332271	78.9	578.9
58	Spectrogram 1	1	933.217564813	933.716332271	78.9	578.9
59	Waveform 1	1	939.380168783	939.915881979	40.5	548.6
59	Spectrogram 1	1	939.380168783	939.915881979	40.5	548.6
61	Waveform 1	1	1072.200370262	1072.680664852	131.6	617.4
61	Spectrogram 1	1	1072.200370262	1072.680664852	131.6	617.4
62	Waveform 1	1	1104.668339433	1105.185579760	182.2	463.6
62	Spectrogram 1	1	1104.668339433	1105.185579760	182.2	463.6
64	Waveform 1	1	1148.478650060	1149.032836125	113.4	388.7
64	Spectrogram 1	1	1148.478650060	1149.032836125	113.4	388.7
65	Waveform 1	1	1158.261936319	1158.834595253	186.2	502.0
65	Spectrogram 1	1	1158.261936319	1158.834595253	186.2	502.0
66	Waveform 1	1	1197.232355315	1197.786541380	52.6	410.9
66	Spectrogram 1	1	1197.232355315	1197.786541380	52.6	410.9
67	Waveform 1	1	1210.747161076	1211.153564190	105.3	461.5
67	Spectrogram 1	1	1210.747161076	1211.153564190	105.3	461.5
68	Waveform 1	1	1246.078424914	1246.669556716	62.8	459.5
68	Spectrogram 1	1	1246.078424914	1246.669556716	62.8	459.5
69	Waveform 1	1	1252.396146051	1252.931859247	56.7	463.6
69	Spectrogram 1	1	1252.396146051	1252.931859247	56.7	463.6
71	Waveform 1	1	1273.706502454	1274.297634256	107.3	441.3
71	Spectrogram 1	1	1273.706502454	1274.297634256	107.3	441.3
72	Waveform 1	1	1285.861650138	1286.323471859	176.1	534.4
72	Spectrogram 1	1	1285.861650138	1286.323471859	176.1	534.4
73	Waveform 1	1	1479.657261816	1480.174502143	72.9	236.8
