Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.139251709	1.044586182	67	226
2	Spectrogram 1	1	24.652923584	25.62789917	67	226
3	Spectrogram 1	1	61.005584717	61.49307251	67	226
4	Spectrogram 1	1	85.449615479	86.424591064	67	226
5	Spectrogram 1	1	102.442047119	103.138458252	67	226
6	Spectrogram 1	1	151.260467529	151.747955322	67	226
7	Spectrogram 1	1	241.376068115	242.281402588	67	226
8	Spectrogram 1	1	248.966949463	250.150848389	67	226
9	Spectrogram 1	1	294.442596436	295.278289795	67	226
10	Spectrogram 1	1	367.705047607	368.61038208	67	226
11	Spectrogram 1	1	453.154693604	454.756439209	67	226
12	Spectrogram 1	1	467.848968506	468.406097412	67	226
13	Spectrogram 1	1	548.493377686	549.189788818	67	226
14	Spectrogram 1	1	559.705596924	560.332366943	67	226
15	Spectrogram 1	1	674.961639404	676.702667236	67	226
16	Spectrogram 1	1	879.497589111	880.333282471	67	226
17	Spectrogram 1	1	904.011260986	904.777313232	67	226
18	Spectrogram 1	1	973.861297607	974.76663208	67	226
19	Spectrogram 1	1	1052.903961182	1053.391448975	67	226
20	Spectrogram 1	1	1110.218597412	1110.706085205	67	226
21	Spectrogram 1	1	1173.870574951	1174.636627197	67	226
22	Spectrogram 1	1	1215.794525146	1216.699859619	67	226
23	Spectrogram 1	1	1359.046295166	1359.533782959	67	226
24	Spectrogram 1	1	1416.500213623	1417.893035889	67	226
25	Spectrogram 1	1	1446.654815674	1447.281585693	67	226
26	Spectrogram 1	1	1493.453643799	1494.219696045	67	226
27	Spectrogram 1	1	1508.426483154	1509.331817627	67	226
28	Spectrogram 1	1	1550.489715576	1551.116485596	67	226
29	Spectrogram 1	1	1592.831512451	1593.806488037	67	226
30	Spectrogram 1	1	1681.066802979	1682.389984131	67	226
31	Spectrogram 1	1	1689.563018799	1690.050506592	67	226
32	Spectrogram 1	1	1710.17678833	1710.664276123	67	226
33	Spectrogram 1	1	1866.730010986	1868.122833252	67	226
34	Spectrogram 1	1	1980.314666748	1981.220001221	67	226
35	Spectrogram 1	1	2011.792449951	2012.419219971	67	226
36	Spectrogram 1	1	2038.395355225	2039.022125244	67	226
37	Spectrogram 1	1	2078.578277588	2079.135406494	67	226
38	Spectrogram 1	1	2143.414154053	2144.389129639	67	226
39	Spectrogram 1	1	2305.399383545	2306.235076904	67	226
40	Spectrogram 1	1	2330.957672119	2331.723724365	67	226
41	Spectrogram 1	1	2362.992584229	2363.967559814	67	226
42	Spectrogram 1	1	2436.951446533	2437.717498779	67	226
43	Spectrogram 1	1	2488.137664795	2489.042999268	67	226
44	Spectrogram 1	1	2513.347747803	2514.113800049	67	226
45	Spectrogram 1	1	2554.087799072	2554.575286865	67	226
46	Spectrogram 1	1	2616.973724365	2617.739776611	67	226
47	Spectrogram 1	1	2731.394073486	2731.881561279	67	226
48	Spectrogram 1	1	2827.568450928	2828.055938721	67	226
49	Spectrogram 1	1	2862.946136475	2864.060394287	67	226
50	Spectrogram 1	1	2910.719940186	2911.764556885	67	226
51	Spectrogram 1	1	3009.471038818	3010.585296631	67	226
52	Spectrogram 1	1	3127.860931396	3129.323394775	67	226
53	Spectrogram 1	1	3152.513885498	3153.419219971	67	226
54	Spectrogram 1	1	3259.204071045	3259.830841064	67	226
55	Spectrogram 1	1	3496.192779541	3497.44631958	67	226
56	Spectrogram 1	1	3582.75668335	3583.870941162	67	226
57	Spectrogram 1	1	3723.849578857	3724.406707764	67	226
58	Spectrogram 1	1	3747.6668396	3748.432891846	67	226
59	Spectrogram 1	1	3806.304656982	3806.792144775	67	226
60	Spectrogram 1	1	4076.372894287	4077.696075439	67	226
61	Spectrogram 1	1	4213.496246338	4214.053375244	67	226
62	Spectrogram 1	1	4245.740081787	4246.366851807	67	226
63	Spectrogram 1	1	4312.108062744	4313.08303833	67	226
64	Spectrogram 1	1	4347.903594971	4348.391082764	67	226
65	Spectrogram 1	1	4425.065948486	4425.553436279	67	226
66	Spectrogram 1	1	4485.584075928	4487.32510376	67	226
67	Spectrogram 1	1	4700.705474854	4701.401885986	67	226
68	Spectrogram 1	1	4751.822052002	4752.657745361	67	226
69	Spectrogram 1	1	4836.505645752	4837.202056885	67	226
70	Spectrogram 1	1	4892.28817749	4893.12387085	67	226
71	Spectrogram 1	1	5125.446624756	5126.491241455	67	226
72	Spectrogram 1	1	5810.018768311	5811.27230835	67	226
73	Spectrogram 1	1	5861.135345459	5862.110321045	67	226
74	Spectrogram 1	1	5933.562103271	5935.094207764	67	226
75	Spectrogram 1	1	5941.361907959	5942.127960205	67	226
76	Spectrogram 1	1	6200.914337158	6201.401824951	67	226
77	Spectrogram 1	1	6233.85458374	6234.6902771	67	226
78	Spectrogram 1	1	6257.950408936	6258.437896729	67	226
79	Spectrogram 1	1	6408.027008057	6408.862701416	67	226
80	Spectrogram 1	1	6526.347259521	6527.043670654	67	226
81	Spectrogram 1	1	6657.411834717	6658.456451416	67	226
82	Spectrogram 1	1	6678.025604248	6679.279144287	67	226
83	Spectrogram 1	1	6683.596893311	6684.85043335	67	226
84	Spectrogram 1	1	6828.520050049	6829.146820068	67	226
85	Spectrogram 1	1	6952.202667236	6953.386566162	67	226
86	Spectrogram 1	1	7042.736114502	7043.502166748	67	226
87	Spectrogram 1	1	7138.353363037	7138.980133057	67	226
88	Spectrogram 1	1	7160.081390381	7160.847442627	67	226
89	Spectrogram 1	1	7204.373138428	7205.48739624	67	226
90	Spectrogram 1	1	7343.167877197	7344.421417236	67	226
91	Spectrogram 1	1	7407.098419189	7407.585906982	67	226
92	Spectrogram 1	1	7429.801422119	7431.054962158	67	226
93	Spectrogram 1	1	7481.475128174	7482.171539307	67	226
94	Spectrogram 1	1	7490.5284729	7491.015960693	67	226
95	Spectrogram 1	1	7562.04989624	7563.024871826	67	226
96	Spectrogram 1	1	7590.533111572	7591.159881592	67	226
97	Spectrogram 1	1	7598.472198486	7599.377532959	67	226
98	Spectrogram 1	1	7732.879547119	7733.436676025	67	226
99	Spectrogram 1	1	7743.116790771	7743.743560791	67	226
100	Spectrogram 1	1	7811.225799561	7812.131134033	67	226
101	Spectrogram 1	1	7856.701446533	7858.233551025	67	226
102	Spectrogram 1	1	7910.32510376	7911.091156006	67	226
103	Spectrogram 1	1	8021.12411499	8021.75088501	67	226
104	Spectrogram 1	1	8086.308197021	8087.004608154	67	226
105	Spectrogram 1	1	8106.852325439	8107.548736572	67	226
106	Spectrogram 1	1	8149.820892334	8150.79586792	67	226
107	Spectrogram 1	1	8171.200714111	8171.827484131	67	226
108	Spectrogram 1	1	8176.841644287	8177.53805542	67	226
109	Spectrogram 1	1	8182.41293335	8183.318267822	67	226
110	Spectrogram 1	1	8194.460845947	8195.017974854	67	226
111	Spectrogram 1	1	8212.149688721	8212.706817627	67	226
112	Spectrogram 1	1	8217.65133667	8218.347747803	67	226
113	Spectrogram 1	1	8339.384002686	8340.637542725	67	226
114	Spectrogram 1	1	8349.899810791	8351.292633057	67	226
115	Spectrogram 1	1	8416.615997314	8417.521331787	67	226
116	Spectrogram 1	1	8428.106781006	8428.594268799	67	226
117	Spectrogram 1	1	8445.517059326	8446.143829346	67	226
118	Spectrogram 1	1	8479.710845947	8480.337615967	67	226
119	Spectrogram 1	1	8663.981231689	8664.608001709	67	226
120	Spectrogram 1	1	9046.86807251	9047.425201416	67	226
121	Spectrogram 1	1	9056.826751709	9057.314239502	67	226
122	Spectrogram 1	1	9093.666900635	9094.293670654	67	226
123	Spectrogram 1	1	9266.725067139	9267.212554932	67	226
124	Spectrogram 1	1	9333.859100342	9335.112640381	67	226
125	Spectrogram 1	1	9412.483917236	9412.971405029	67	226
126	Spectrogram 1	1	9553.716094971	9554.76071167	67	226
127	Spectrogram 1	1	9640.976409912	9642.299591064	67	226
128	Spectrogram 1	1	9780.815765381	9781.65145874	67	226
129	Spectrogram 1	1	9830.191314697	9831.793060303	67	226
130	Spectrogram 1	1	9866.404693604	9867.588592529	67	226
131	Spectrogram 1	1	10066.135406494	10067.52822876	67	226
132	Spectrogram 1	1	10087.236663818	10088.211639404	67	226
133	Spectrogram 1	1	10211.963897705	10212.799591064	67	226
134	Spectrogram 1	1	10342.540985107	10343.098114014	67	226
135	Spectrogram 1	1	10346.649810791	10347.48550415	67	226
136	Spectrogram 1	1	10506.058319092	10507.033294678	67	226
137	Spectrogram 1	1	10512.534942627	10513.300994873	67	226
138	Spectrogram 1	1	10701.610565186	10702.655181885	67	226
139	Spectrogram 1	1	10796.601043701	10797.506378174	67	226
140	Spectrogram 1	1	11220.715423584	11221.829681396	67	226
141	Spectrogram 1	1	11325.107452393	11325.943145752	67	226
142	Spectrogram 1	1	11355.81918335	11356.306671143	67	226
143	Spectrogram 1	1	11393.425384521	11393.912872314	67	226
144	Spectrogram 1	1	11416.337310791	11417.451568604	67	226
145	Spectrogram 1	1	11460.280853271	11461.186187744	67	226
146	Spectrogram 1	1	11777.426483154	11778.81930542	67	226
147	Spectrogram 1	1	11802.845489502	11804.377593994	67	226
148	Spectrogram 1	1	11828.334136963	11829.518035889	67	226
149	Spectrogram 1	1	11883.141693115	11883.768463135	67	226
150	Spectrogram 1	1	11905.217926025	11906.401824951	67	226
151	Spectrogram 1	1	13881.702362061	13882.398773193	67	226
152	Spectrogram 1	1	13950.995269775	13952.388092041	67	226
153	Spectrogram 1	1	13998.769073486	13999.883331299	67	226
154	Spectrogram 1	1	14184.362640381	14186.103668213	67	226
155	Spectrogram 1	1	14942.545440674	14943.241851807	67	226
156	Spectrogram 1	1	15145.061798096	15146.454620361	67	226
157	Spectrogram 1	1	15334.207061768	15335.669525146	67	226
158	Spectrogram 1	1	15427.665435791	15428.570770264	67	226
159	Spectrogram 1	1	15499.465423584	15500.02255249	67	226
160	Spectrogram 1	1	15570.847564697	15571.613616943	67	226
161	Spectrogram 1	1	15615.278594971	15616.462493896	67	226
162	Spectrogram 1	1	15624.401580811	15624.958709717	67	226
163	Spectrogram 1	1	15649.054534912	15649.542022705	67	226
164	Spectrogram 1	1	15679.209136963	15680.601959229	67	226
165	Spectrogram 1	1	15709.92086792	15710.756561279	67	226
166	Spectrogram 1	1	15796.554412842	15797.947235107	67	226
167	Spectrogram 1	1	15886.948577881	15887.436065674	67	226
168	Spectrogram 1	1	16129.2996521	16130.135345459	67	226
169	Spectrogram 1	1	16473.117828369	16473.814239502	67	226
170	Spectrogram 1	1	16507.868743896	16508.495513916	67	226
171	Spectrogram 1	1	16600.90927124	16601.7449646	67	226
172	Spectrogram 1	1	16650.633026123	16651.329437256	67	226
173	Spectrogram 1	1	16727.307891846	16727.934661865	67	226
174	Spectrogram 1	1	16886.925323486	16887.621734619	67	226
175	Spectrogram 1	1	16918.890594482	16919.656646729	67	226
176	Spectrogram 1	1	16948.209503174	16949.045196533	67	226
177	Spectrogram 1	1	17036.932281494	17037.767974854	67	226
178	Spectrogram 1	1	17108.523345947	17109.289398193	67	226
179	Spectrogram 1	1	17295.231170654	17295.857940674	67	226
180	Spectrogram 1	1	17332.28024292	17332.907012939	67	226
181	Spectrogram 1	1	17393.703704834	17394.191192627	67	226
182	Spectrogram 1	1	17404.0105896	17404.498077393	67	226
183	Spectrogram 1	1	17470.169647217	17470.86605835	67	226
184	Spectrogram 1	1	17589.116668701	17590.509490967	67	226
185	Spectrogram 1	1	17641.695709229	17642.252838135	67	226
186	Spectrogram 1	1	17743.162811279	17743.650299072	67	226
187	Spectrogram 1	1	17921.792266846	17922.349395752	67	226
188	Spectrogram 1	1	18012.952484131	18013.78817749	67	226
189	Spectrogram 1	1	18275.986968994	18276.683380127	67	226
190	Spectrogram 1	1	18301.475616455	18302.311309814	67	226
191	Spectrogram 1	1	18361.158050537	18362.690155029	67	226
192	Spectrogram 1	1	18394.376861572	18395.073272705	67	226
193	Spectrogram 1	1	18685.894561768	18686.382049561	67	226
194	Spectrogram 1	1	18873.298797607	18873.925567627	67	226
195	Spectrogram 1	1	19031.175201416	19032.150177002	67	226
196	Spectrogram 1	1	19176.307281494	19177.003692627	67	226
197	Spectrogram 1	1	19376.873687744	19378.05758667	67	226
