Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	11.652518666	12.563533761	61.0	176.2
1	Spectrogram 1	1	11.652518666	12.563533761	61.0	176.2
2	Waveform 1	1	13.283871279	14.427936748	127.8	224.6
2	Spectrogram 1	1	13.283871279	14.427936748	127.8	224.6
3	Waveform 1	1	75.080465586	76.033853477	114.0	222.3
3	Spectrogram 1	1	75.080465586	76.033853477	114.0	222.3
4	Waveform 1	1	221.326254247	222.110150957	91.0	199.3
4	Spectrogram 1	1	221.326254247	222.110150957	91.0	199.3
5	Waveform 1	1	262.542327019	263.728765283	74.8	206.2
5	Spectrogram 1	1	262.542327019	263.728765283	74.8	206.2
6	Waveform 1	1	397.245717453	398.834697271	56.4	229.2
6	Spectrogram 1	1	397.245717453	398.834697271	56.4	229.2
7	Waveform 1	1	428.271132992	429.711808027	61.0	201.6
7	Spectrogram 1	1	428.271132992	429.711808027	61.0	201.6
8	Waveform 1	1	467.440654690	468.648279352	65.6	215.4
8	Spectrogram 1	1	467.440654690	468.648279352	65.6	215.4
9	Waveform 1	1	547.939377787	549.484829188	57.5	165.6
9	Spectrogram 1	1	547.939377787	549.484829188	57.5	165.6
10	Waveform 1	1	629.515134191	630.818161843	60.2	184.5
10	Spectrogram 1	1	629.515134191	630.818161843	60.2	184.5
11	Waveform 1	1	675.242368818	676.606002407	79.1	203.4
11	Spectrogram 1	1	675.242368818	676.606002407	79.1	203.4
12	Waveform 1	1	834.969652272	836.484800705	52.1	181.8
12	Spectrogram 1	1	834.969652272	836.484800705	52.1	181.8
13	Waveform 1	1	879.363611210	880.363609175	76.4	149.4
13	Spectrogram 1	1	879.363611210	880.363609175	76.4	149.4
14	Waveform 1	1	903.727252937	904.999977620	57.5	173.7
14	Spectrogram 1	1	903.727252937	904.999977620	57.5	173.7
15	Waveform 1	1	940.272688062	941.302988996	73.7	179.1
15	Spectrogram 1	1	940.272688062	941.302988996	73.7	179.1
16	Waveform 1	1	973.727220385	975.030248037	76.4	165.6
16	Spectrogram 1	1	973.727220385	975.030248037	76.4	165.6
17	Waveform 1	1	1110.090853974	1111.121154908	65.6	168.3
17	Spectrogram 1	1	1110.090853974	1111.121154908	65.6	168.3
18	Waveform 1	1	1146.060587627	1146.909070749	71.0	179.1
18	Spectrogram 1	1	1146.060587627	1146.909070749	71.0	179.1
19	Waveform 1	1	1173.666647000	1175.060583558	57.5	165.6
19	Spectrogram 1	1	1173.666647000	1175.060583558	57.5	165.6
20	Waveform 1	1	1215.636313514	1216.999947103	46.7	184.5
20	Spectrogram 1	1	1215.636313514	1216.999947103	46.7	184.5
21	Waveform 1	1	1251.999985758	1253.484831222	57.5	189.9
21	Spectrogram 1	1	1251.999985758	1253.484831222	57.5	189.9
22	Waveform 1	1	1321.606014614	1323.121163046	62.9	154.8
22	Spectrogram 1	1	1321.606014614	1323.121163046	62.9	154.8
23	Waveform 1	1	1581.614450478	1583.671906903	71.3	166.3
23	Spectrogram 1	1	1581.614450478	1583.671906903	71.3	166.3
24	Waveform 1	1	1866.378090506	1868.240922675	46.4	198.0
24	Spectrogram 1	1	1866.378090506	1868.240922675	46.4	198.0
25	Waveform 1	1	1899.884101366	1901.357685022	69.0	209.3
25	Spectrogram 1	1	1899.884101366	1901.357685022	69.0	209.3
26	Waveform 1	1	1942.679304885	1944.069478145	60.0	193.5
26	Spectrogram 1	1	1942.679304885	1944.069478145	60.0	193.5
27	Waveform 1	1	1979.910980083	1981.301153344	69.0	184.4
27	Spectrogram 1	1	1979.910980083	1981.301153344	69.0	184.4
28	Waveform 1	1	2011.665372635	2012.555083521	55.4	152.7
28	Spectrogram 1	1	2011.665372635	2012.555083521	55.4	152.7
29	Waveform 1	1	2037.831268678	2039.277048869	48.7	209.3
29	Spectrogram 1	1	2037.831268678	2039.277048869	48.7	209.3
30	Waveform 1	1	2100.397571242	2101.954565294	64.5	182.1
30	Spectrogram 1	1	2100.397571242	2101.954565294	64.5	182.1
31	Waveform 1	1	2143.189939483	2144.663523139	75.8	193.5
31	Spectrogram 1	1	2143.189939483	2144.663523139	75.8	193.5
32	Waveform 1	1	2183.343813807	2184.567166276	69.0	170.8
32	Spectrogram 1	1	2183.343813807	2184.567166276	69.0	170.8
33	Waveform 1	1	2218.017570206	2219.129708814	69.0	207.0
33	Spectrogram 1	1	2218.017570206	2219.129708814	69.0	207.0
34	Waveform 1	1	2248.520806823	2249.660748896	69.0	195.7
34	Spectrogram 1	1	2248.520806823	2249.660748896	69.0	195.7
35	Waveform 1	1	2291.260403411	2292.233524694	75.8	179.9
35	Spectrogram 1	1	2291.260403411	2292.233524694	75.8	179.9
36	Waveform 1	1	2330.966587014	2331.939708296	62.2	157.3
36	Spectrogram 1	1	2330.966587014	2331.939708296	62.2	157.3
37	Waveform 1	1	2385.772887505	2386.857222648	57.7	164.0
37	Spectrogram 1	1	2385.772887505	2386.857222648	57.7	164.0
38	Waveform 1	1	2436.797916727	2437.993465731	55.4	161.8
38	Spectrogram 1	1	2436.797916727	2437.993465731	55.4	161.8
39	Waveform 1	1	2588.927686576	2591.040749933	73.5	218.3
39	Spectrogram 1	1	2588.927686576	2591.040749933	73.5	218.3
40	Waveform 1	1	2633.129708814	2635.353986031	71.3	191.2
40	Spectrogram 1	1	2633.129708814	2635.353986031	71.3	191.2
41	Waveform 1	1	2702.841501938	2704.259478664	64.5	177.6
41	Spectrogram 1	1	2702.841501938	2704.259478664	64.5	177.6
42	Waveform 1	1	2773.384563739	2774.635719674	69.0	218.3
42	Spectrogram 1	1	2773.384563739	2774.635719674	69.0	218.3
43	Waveform 1	1	2839.009247477	2840.065779155	71.3	198.0
43	Spectrogram 1	1	2839.009247477	2840.065779155	71.3	198.0
44	Waveform 1	1	2880.022193944	2881.301153344	60.0	204.8
44	Spectrogram 1	1	2880.022193944	2881.301153344	60.0	204.8
45	Waveform 1	1	2947.287282129	2948.482831133	44.1	170.8
45	Spectrogram 1	1	2947.287282129	2948.482831133	44.1	170.8
46	Waveform 1	1	2979.931385567	2981.293755362	64.5	200.2
46	Spectrogram 1	1	2979.931385567	2981.293755362	64.5	200.2
47	Waveform 1	1	3127.723814843	3129.475433152	69.0	152.7
47	Spectrogram 1	1	3127.723814843	3129.475433152	69.0	152.7
48	Waveform 1	1	3476.719130070	3478.109303330	71.3	184.4
48	Spectrogram 1	1	3476.719130070	3478.109303330	71.3	184.4
49	Waveform 1	1	3747.163985513	3748.581962239	73.5	241.0
49	Spectrogram 1	1	3747.163985513	3748.581962239	73.5	241.0
50	Waveform 1	1	3813.239073180	3814.239997927	91.6	182.1
50	Spectrogram 1	1	3813.239073180	3814.239997927	91.6	182.1
51	Waveform 1	1	3833.958264285	3834.931385567	105.2	186.7
51	Spectrogram 1	1	3833.958264285	3834.931385567	105.2	186.7
52	Waveform 1	1	3868.626472197	3870.239073180	80.3	213.8
52	Spectrogram 1	1	3868.626472197	3870.239073180	80.3	213.8
53	Waveform 1	1	3899.933235062	3901.128784067	80.3	195.7
53	Spectrogram 1	1	3899.933235062	3901.128784067	80.3	195.7
54	Waveform 1	1	3924.155662784	3925.128784067	78.1	168.6
54	Spectrogram 1	1	3924.155662784	3925.128784067	78.1	168.6
55	Waveform 1	1	3969.936934053	3971.104679592	55.4	170.8
55	Spectrogram 1	1	3969.936934053	3971.104679592	55.4	170.8
56	Waveform 1	1	3985.935084558	3987.408668214	69.0	184.4
56	Spectrogram 1	1	3985.935084558	3987.408668214	69.0	184.4
57	Waveform 1	1	4093.045373671	4094.352136536	71.3	173.1
57	Spectrogram 1	1	4093.045373671	4094.352136536	71.3	173.1
58	Waveform 1	1	4323.344738555	4324.345663302	55.4	166.3
58	Spectrogram 1	1	4323.344738555	4324.345663302	55.4	166.3
59	Waveform 1	1	4347.739535554	4349.074101884	50.9	179.9
59	Spectrogram 1	1	4347.739535554	4349.074101884	50.9	179.9
60	Waveform 1	1	4381.737686058	4382.988841993	80.3	193.5
60	Spectrogram 1	1	4381.737686058	4382.988841993	80.3	193.5
61	Waveform 1	1	4403.327107314	4403.994390479	73.5	161.8
61	Spectrogram 1	1	4403.327107314	4403.994390479	73.5	161.8
62	Waveform 1	1	4577.263177654	4578.180692006	89.4	170.8
62	Spectrogram 1	1	4577.263177654	4578.180692006	89.4	170.8
63	Waveform 1	1	4612.045373671	4613.046298419	93.9	188.9
63	Spectrogram 1	1	4612.045373671	4613.046298419	93.9	188.9
64	Waveform 1	1	4700.518957327	4701.297454353	64.5	159.5
64	Spectrogram 1	1	4700.518957327	4701.297454353	64.5	159.5
65	Waveform 1	1	4793.488379619	4794.461500901	103.0	193.5
65	Spectrogram 1	1	4793.488379619	4794.461500901	103.0	193.5
66	Waveform 1	1	4809.989766740	4810.879477627	71.3	148.2
66	Spectrogram 1	1	4809.989766740	4810.879477627	71.3	148.2
67	Waveform 1	1	4862.154738036	4863.211269715	62.2	211.6
67	Spectrogram 1	1	4862.154738036	4863.211269715	62.2	211.6
68	Waveform 1	1	5158.568091024	5159.708033098	69.0	236.4
68	Spectrogram 1	1	5158.568091024	5159.708033098	69.0	236.4
69	Waveform 1	1	5170.634794926	5171.496702348	69.0	218.3
69	Spectrogram 1	1	5170.634794926	5171.496702348	69.0	218.3
70	Waveform 1	1	5246.513408841	5247.291905867	91.6	191.2
70	Spectrogram 1	1	5246.513408841	5247.291905867	91.6	191.2
71	Waveform 1	1	5270.961038528	5272.295604858	64.5	186.7
71	Spectrogram 1	1	5270.961038528	5272.295604858	64.5	186.7
72	Waveform 1	1	5285.543986549	5286.461500901	91.6	227.4
72	Spectrogram 1	1	5285.543986549	5286.461500901	91.6	227.4
73	Waveform 1	1	5542.070402893	5542.932310315	69.0	170.8
