Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	9.395229265	10.583131816	97.0	202.3
1	Spectrogram 1	1	9.395229265	10.583131816	97.0	202.3
2	Waveform 1	1	28.506603149	29.608112787	90.3	202.3
2	Spectrogram 1	1	28.506603149	29.608112787	90.3	202.3
3	Waveform 1	1	1598.665206090	1600.169440318	85.6	214.8
3	Spectrogram 1	1	1598.665206090	1600.169440318	85.6	214.8
4	Waveform 1	1	2100.084745590	2101.737284601	97.3	196.3
4	Spectrogram 1	1	2100.084745590	2101.737284601	97.3	196.3
5	Waveform 1	1	2403.813551563	2405.190667406	83.9	164.4
5	Spectrogram 1	1	2403.813551563	2405.190667406	83.9	164.4
6	Waveform 1	1	2857.076256790	2858.453372632	85.6	177.9
6	Spectrogram 1	1	2857.076256790	2858.453372632	85.6	177.9
7	Waveform 1	1	3462.097433015	3463.474548857	92.3	226.5
7	Spectrogram 1	1	3462.097433015	3463.474548857	92.3	226.5
8	Waveform 1	1	3826.398302240	3827.944909263	82.2	214.8
8	Spectrogram 1	1	3826.398302240	3827.944909263	82.2	214.8
9	Waveform 1	1	4287.627092954	4289.004208796	114.1	208.1
9	Spectrogram 1	1	4287.627092954	4289.004208796	114.1	208.1
10	Waveform 1	1	5050.317745101	5051.461810570	83.9	169.5
10	Spectrogram 1	1	5050.317745101	5051.461810570	83.9	169.5
11	Waveform 1	1	5251.567793420	5253.072027648	82.2	204.7
11	Spectrogram 1	1	5251.567793420	5253.072027648	82.2	204.7
12	Waveform 1	1	5487.288110593	5488.029634508	83.9	177.9
12	Spectrogram 1	1	5487.288110593	5488.029634508	83.9	177.9
13	Waveform 1	1	7215.614375012	7216.631322096	80.3	168.9
13	Spectrogram 1	1	7215.614375012	7216.631322096	80.3	168.9
14	Waveform 1	1	7577.711858889	7579.152533925	65.2	158.9
14	Spectrogram 1	1	7577.711858889	7579.152533925	65.2	158.9
15	Waveform 1	1	7601.207573799	7602.394012063	50.2	160.5
