Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	3.008468456	3.855924358	56.4	360.6
1	Spectrogram 1	1	3.008468456	3.855924358	56.4	360.6
2	Waveform 1	1	8.177949464	8.813541391	38.0	459.6
2	Spectrogram 1	1	8.177949464	8.813541391	38.0	459.6
3	Waveform 1	1	12.817770532	13.220312086	44.9	293.7
3	Spectrogram 1	1	12.817770532	13.220312086	44.9	293.7
4	Waveform 1	1	13.220312086	14.322004760	40.3	362.9
4	Spectrogram 1	1	13.220312086	14.322004760	40.3	362.9
5	Waveform 1	1	17.733014769	18.156742721	194.7	510.3
5	Spectrogram 1	1	17.733014769	18.156742721	194.7	510.3
6	Waveform 1	1	18.347420299	19.067757817	84.1	445.8
6	Spectrogram 1	1	18.347420299	19.067757817	84.1	445.8
7	Waveform 1	1	22.838936585	23.220291741	35.7	496.5
7	Spectrogram 1	1	22.838936585	23.220291741	35.7	496.5
8	Waveform 1	1	23.347410127	24.088934042	26.4	455.0
8	Spectrogram 1	1	23.347410127	24.088934042	26.4	455.0
9	Waveform 1	1	27.953357373	28.313526132	67.9	434.3
9	Spectrogram 1	1	27.953357373	28.313526132	67.9	434.3
10	Waveform 1	1	28.461830915	28.885558867	65.6	404.3
10	Spectrogram 1	1	28.461830915	28.885558867	65.6	404.3
11	Waveform 1	1	33.588939128	34.055039875	63.3	420.5
11	Spectrogram 1	1	33.588939128	34.055039875	63.3	420.5
12	Waveform 1	1	271.139815982	271.987271885	33.4	307.6
12	Spectrogram 1	1	271.139815982	271.987271885	33.4	307.6
15	Waveform 1	1	474.466070229	476.288100420	28.8	243.0
15	Spectrogram 1	1	474.466070229	476.288100420	28.8	243.0
16	Waveform 1	1	493.838967102	494.453372632	118.6	289.1
16	Spectrogram 1	1	493.838967102	494.453372632	118.6	289.1
17	Waveform 1	1	498.881329725	499.347430472	134.7	330.6
17	Spectrogram 1	1	498.881329725	499.347430472	134.7	330.6
27	Waveform 1	1	614.033854210	615.432156450	21.8	309.9
27	Spectrogram 1	1	614.033854210	615.432156450	21.8	309.9
28	Waveform 1	1	813.334723435	814.478788904	33.4	190.0
28	Spectrogram 1	1	813.334723435	814.478788904	33.4	190.0
29	Waveform 1	1	843.216073505	844.360138974	40.3	224.6
29	Spectrogram 1	1	843.216073505	844.360138974	40.3	224.6
30	Waveform 1	1	862.716088764	863.394053486	35.7	344.4
30	Spectrogram 1	1	862.716088764	863.394053486	35.7	344.4
31	Waveform 1	1	872.927932394	873.923693080	33.4	355.9
31	Spectrogram 1	1	872.927932394	873.923693080	33.4	355.9
32	Waveform 1	1	1027.660998027	1028.847436291	26.4	268.4
32	Spectrogram 1	1	1027.660998027	1028.847436291	26.4	268.4
33	Waveform 1	1	1047.470279758	1048.063498890	65.6	326.0
33	Spectrogram 1	1	1047.470279758	1048.063498890	65.6	326.0
34	Waveform 1	1	1052.584731064	1053.199136594	54.1	268.4
34	Spectrogram 1	1	1052.584731064	1053.199136594	54.1	268.4
37	Waveform 1	1	1067.415209366	1068.114360486	77.1	282.2
37	Spectrogram 1	1	1067.415209366	1068.114360486	77.1	282.2
38	Waveform 1	1	1072.542317579	1073.177909506	56.4	259.2
38	Spectrogram 1	1	1072.542317579	1073.177909506	56.4	259.2
39	Waveform 1	1	1211.915244970	1212.656768885	51.8	254.6
39	Spectrogram 1	1	1211.915244970	1212.656768885	51.8	254.6
40	Waveform 1	1	1398.279602180	1398.957566902	51.8	307.6
40	Spectrogram 1	1	1398.279602180	1398.957566902	51.8	307.6
41	Waveform 1	1	1412.292340467	1412.927932394	51.8	312.2
41	Spectrogram 1	1	1412.292340467	1412.927932394	51.8	312.2
42	Waveform 1	1	1417.355889487	1418.203345390	47.2	321.4
42	Spectrogram 1	1	1417.355889487	1418.203345390	47.2	321.4
43	Waveform 1	1	1436.389804000	1437.427937481	56.4	250.0
43	Spectrogram 1	1	1436.389804000	1437.427937481	56.4	250.0
45	Waveform 1	1	1588.855925091	1589.703380994	54.1	286.8
45	Spectrogram 1	1	1588.855925091	1589.703380994	54.1	286.8
46	Waveform 1	1	1598.283872012	1599.004209529	70.2	307.6
46	Spectrogram 1	1	1598.283872012	1599.004209529	70.2	307.6
47	Waveform 1	1	1613.135536711	1613.940619819	70.2	339.8
47	Spectrogram 1	1	1613.135536711	1613.940619819	70.2	339.8
49	Waveform 1	1	1743.156733281	1743.771138811	58.7	284.5
49	Spectrogram 1	1	1743.156733281	1743.771138811	58.7	284.5
50	Waveform 1	1	1783.088965292	1784.084725978	28.8	162.4
50	Spectrogram 1	1	1783.088965292	1784.084725978	28.8	162.4
51	Waveform 1	1	1960.766930014	1961.677945110	28.8	243.0
51	Spectrogram 1	1	1960.766930014	1961.677945110	28.8	243.0
52	Waveform 1	1	1975.216053160	1976.084695460	44.9	254.6
52	Spectrogram 1	1	1975.216053160	1976.084695460	44.9	254.6
53	Waveform 1	1	1985.516922385	1986.385564686	38.0	263.8
53	Spectrogram 1	1	1985.516922385	1986.385564686	38.0	263.8
54	Waveform 1	1	1992.529619982	1993.355889487	26.4	289.1
54	Spectrogram 1	1	1992.529619982	1993.355889487	26.4	289.1
55	Waveform 1	1	2009.910995483	2010.673705796	79.4	277.6
55	Spectrogram 1	1	2009.910995483	2010.673705796	79.4	277.6
56	Waveform 1	1	2133.419438508	2134.097403230	42.6	183.1
56	Spectrogram 1	1	2133.419438508	2134.097403230	42.6	183.1
57	Waveform 1	1	2142.601678148	2143.660998027	47.2	183.1
