Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	36.758000000	40.697000000	1143.1	1609.1
1	Spectrogram 1	1	36.758000000	40.697000000	1143.1	1609.1
2	Waveform 1	1	81.423000000	84.729000000	1082.6	1536.0
2	Spectrogram 1	1	81.423000000	84.729000000	1082.6	1536.0
3	Waveform 1	1	108.263000000	111.228000000	1086.5	1532.1
3	Spectrogram 1	1	108.263000000	111.228000000	1086.5	1532.1
4	Waveform 1	1	140.480000000	143.154000000	1113.9	1602.4
4	Spectrogram 1	1	140.480000000	143.154000000	1113.9	1602.4
5	Waveform 1	1	168.953000000	171.044000000	1301.5	1485.2
5	Spectrogram 1	1	168.953000000	171.044000000	1301.5	1485.2
6	Waveform 1	1	224.703000000	228.253000000	1090.4	1594.6
6	Spectrogram 1	1	224.703000000	228.253000000	1090.4	1594.6
7	Waveform 1	1	288.671000000	291.199000000	1117.8	1602.4
7	Spectrogram 1	1	288.671000000	291.199000000	1117.8	1602.4
8	Waveform 1	1	347.339000000	350.694000000	1254.6	1594.6
8	Spectrogram 1	1	347.339000000	350.694000000	1254.6	1594.6
9	Waveform 1	1	442.502000000	445.663000000	1137.3	1579.0
9	Spectrogram 1	1	442.502000000	445.663000000	1137.3	1579.0
10	Waveform 1	1	474.788000000	477.851000000	1168.6	1614.2
10	Spectrogram 1	1	474.788000000	477.851000000	1168.6	1614.2
11	Waveform 1	1	500.392000000	503.650000000	992.7	1508.6
11	Spectrogram 1	1	500.392000000	503.650000000	992.7	1508.6
12	Waveform 1	1	537.102000000	540.554000000	1020.1	1661.1
12	Spectrogram 1	1	537.102000000	540.554000000	1020.1	1661.1
13	Waveform 1	1	611.407000000	614.616000000	1059.2	1625.9
13	Spectrogram 1	1	611.407000000	614.616000000	1059.2	1625.9
14	Waveform 1	1	637.857000000	641.601000000	1090.4	1602.4
14	Spectrogram 1	1	637.857000000	641.601000000	1090.4	1602.4
15	Waveform 1	1	666.963000000	670.658000000	941.9	1606.4
15	Spectrogram 1	1	666.963000000	670.658000000	941.9	1606.4
16	Waveform 1	1	707.397000000	711.579000000	1070.9	1610.3
16	Spectrogram 1	1	707.397000000	711.579000000	1070.9	1610.3
17	Waveform 1	1	792.856000000	796.113000000	1133.4	1563.4
17	Spectrogram 1	1	792.856000000	796.113000000	1133.4	1563.4
18	Waveform 1	1	836.451000000	839.271000000	1184.2	1586.8
18	Spectrogram 1	1	836.451000000	839.271000000	1184.2	1586.8
19	Waveform 1	1	878.441000000	881.018000000	1000.5	1516.5
19	Spectrogram 1	1	878.441000000	881.018000000	1000.5	1516.5
20	Waveform 1	1	920.110000000	923.854000000	1063.1	1571.2
20	Spectrogram 1	1	920.110000000	923.854000000	1063.1	1571.2
21	Waveform 1	1	997.478000000	1000.250000000	1274.1	1536.0
21	Spectrogram 1	1	997.478000000	1000.250000000	1274.1	1536.0
22	Waveform 1	1	1059.209000000	1062.272000000	1086.5	1708.0
22	Spectrogram 1	1	1059.209000000	1062.272000000	1086.5	1708.0
23	Waveform 1	1	1099.303000000	1102.707000000	1082.6	1539.9
23	Spectrogram 1	1	1099.303000000	1102.707000000	1082.6	1539.9
24	Waveform 1	1	1155.345000000	1158.408000000	1082.6	1555.5
24	Spectrogram 1	1	1155.345000000	1158.408000000	1082.6	1555.5
25	Waveform 1	1	1254.788000000	1257.851000000	1090.4	1606.4
25	Spectrogram 1	1	1254.788000000	1257.851000000	1090.4	1606.4
26	Waveform 1	1	1344.963000000	1348.075000000	981.0	1645.4
26	Spectrogram 1	1	1344.963000000	1348.075000000	981.0	1645.4
27	Waveform 1	1	1374.360000000	1376.499000000	1129.5	1739.2
27	Spectrogram 1	1	1374.360000000	1376.499000000	1129.5	1739.2
28	Waveform 1	1	1399.254000000	1401.880000000	1219.4	1641.5
28	Spectrogram 1	1	1399.254000000	1401.880000000	1219.4	1641.5
29	Waveform 1	1	1428.895000000	1431.666000000	1086.5	1610.3
29	Spectrogram 1	1	1428.895000000	1431.666000000	1086.5	1610.3
30	Waveform 1	1	1443.530000000	1446.788000000	1340.6	1547.7
30	Spectrogram 1	1	1443.530000000	1446.788000000	1340.6	1547.7
31	Waveform 1	1	1473.656000000	1477.060000000	1133.4	1637.6
31	Spectrogram 1	1	1473.656000000	1477.060000000	1133.4	1637.6
32	Waveform 1	1	1480.415000000	1482.603000000	1426.6	1653.3
32	Spectrogram 1	1	1480.415000000	1482.603000000	1426.6	1653.3
33	Waveform 1	1	1503.705000000	1506.865000000	1156.9	1618.1
33	Spectrogram 1	1	1503.705000000	1506.865000000	1156.9	1618.1
34	Waveform 1	1	1580.246000000	1582.823000000	1055.3	1571.2
34	Spectrogram 1	1	1580.246000000	1582.823000000	1055.3	1571.2
35	Waveform 1	1	1599.112000000	1602.175000000	1063.1	1625.9
35	Spectrogram 1	1	1599.112000000	1602.175000000	1063.1	1625.9
36	Waveform 1	1	1699.721000000	1703.611000000	1153.0	1614.2
36	Spectrogram 1	1	1699.721000000	1703.611000000	1153.0	1614.2
37	Waveform 1	1	1744.191000000	1746.865000000	1141.3	1516.5
37	Spectrogram 1	1	1744.191000000	1746.865000000	1141.3	1516.5
38	Waveform 1	1	1767.335000000	1770.447000000	938.0	1524.3
38	Spectrogram 1	1	1767.335000000	1770.447000000	938.0	1524.3
