Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	41.059280266	43.686396238	1034.1	1561.3
2	Spectrogram 1	1	127.864886399	130.082083373	1172.2	1404.9
3	Spectrogram 1	1	255.245602540	257.372913150	1290.8	1591.9
4	Spectrogram 1	1	335.535416687	337.842500025	1268.0	1482.4
5	Spectrogram 1	1	355.190568238	357.887159152	1268.0	1464.2
6	Spectrogram 1	1	378.269659091	379.977500004	1331.9	1464.2
7	Spectrogram 1	1	410.029507633	412.366553092	1318.2	1491.5
8	Spectrogram 1	1	436.100232455	437.748149124	1336.4	1587.3
9	Spectrogram 1	1	476.782792295	479.149799875	1208.7	1514.3
10	Spectrogram 1	1	499.872462146	501.400530331	1176.8	1528.0
11	Spectrogram 1	1	534.419141033	536.306754672	1272.6	1550.8
12	Spectrogram 1	1	556.269431848	558.306856094	1222.4	1491.5
13	Spectrogram 1	1	614.434166703	615.572727312	1350.1	1514.3
14	Spectrogram 1	1	703.991208605	706.807648004	1331.9	1582.8
15	Spectrogram 1	1	736.516363699	739.123068249	1240.7	1591.9
16	Spectrogram 1	1	790.126856122	792.164280368	1295.4	1523.5
17	Spectrogram 1	1	820.187121230	822.584090932	1122.1	1555.4
18	Spectrogram 1	1	827.917348517	830.763750037	1026.3	1487.0
19	Spectrogram 1	1	854.286808196	855.575179411	1313.6	1509.8
20	Spectrogram 1	1	857.462793050	858.481505173	1286.3	1523.5
21	Spectrogram 1	1	881.827462153	886.022159131	921.4	1678.5
22	Spectrogram 1	1	1019.360454554	1020.648825768	1318.2	1487.0
23	Spectrogram 1	1	1115.804734913	1117.722310674	1309.1	1532.6
24	Spectrogram 1	1	1167.857197031	1169.684886428	1331.9	1601.0
25	Spectrogram 1	1	1198.726439413	1200.404318204	1208.7	1537.1
26	Spectrogram 1	1	1239.173991536	1241.121529419	1195.0	1518.9
27	Spectrogram 1	1	1261.565265187	1263.213181856	1309.1	1509.8
28	Spectrogram 1	1	1286.375032960	1287.903101144	1217.9	1414.0
29	Spectrogram 1	1	1312.029734877	1314.516590942	1318.2	1491.5
30	Spectrogram 1	1	1352.875958510	1355.362814575	1336.4	1632.9
31	Spectrogram 1	1	1379.123181871	1381.430265208	1327.3	1564.5
32	Spectrogram 1	1	1405.663324925	1407.610862808	1322.8	1623.8
33	Spectrogram 1	1	1432.464015203	1434.441515206	1222.4	1550.8
34	Spectrogram 1	1	1456.456493121	1458.793538580	1327.3	1550.8
35	Spectrogram 1	1	1484.007121259	1486.044545505	1094.7	1537.1
36	Spectrogram 1	1	1509.874724157	1511.612527191	1176.8	1509.8
37	Spectrogram 1	1	1544.089431876	1546.815984911	1231.5	1582.8
38	Spectrogram 1	1	1580.261969723	1582.838712152	1081.0	1651.2
39	Spectrogram 1	1	1606.001306551	1608.967556557	1181.4	1578.2
40	Spectrogram 1	1	1633.572840934	1635.760075786	1272.6	1528.0
41	Spectrogram 1	1	1644.568939438	1647.115719746	1190.5	1559.9
42	Spectrogram 1	1	1672.872706569	1674.520623238	1290.8	1555.4
43	Spectrogram 1	1	1697.100795496	1699.258068227	1268.0	1569.1
44	Spectrogram 1	1	1717.527745983	1720.074526290	1249.8	1601.0
45	Spectrogram 1	1	1740.314431840	1742.801287905	1290.8	1610.1
46	Spectrogram 1	1	1764.523825823	1767.340265222	1222.4	1591.9
47	Spectrogram 1	1	1795.782575782	1797.760075786	1227.0	1550.8
48	Spectrogram 1	1	1820.261628857	1822.119280375	1236.1	1550.8
49	Spectrogram 1	1	1844.089772742	1846.846287898	1290.8	1559.9
50	Spectrogram 1	1	1882.875294462	1885.062529315	1185.9	1541.7
51	Spectrogram 1	1	1909.355530338	1912.171969737	1236.1	1500.7
52	Spectrogram 1	1	1929.387170569	1932.083761483	1231.5	1532.6
53	Spectrogram 1	1	1952.838825774	1954.996098505	1300.0	1528.0
54	Spectrogram 1	1	1974.471477328	1977.018257635	1313.6	1541.7
55	Spectrogram 1	1	2015.827462153	2018.284356097	1336.4	1528.0
56	Spectrogram 1	1	2042.531459544	2044.808580761	1245.2	1546.3
57	Spectrogram 1	1	2058.531742436	2060.718977288	1103.8	1528.0
58	Spectrogram 1	1	2084.598787938	2086.965795518	1336.4	1532.6
59	Spectrogram 1	1	2112.951212134	2115.318219714	1199.6	1537.1
60	Spectrogram 1	1	2140.126856122	2142.763522794	1309.1	1523.5
61	Spectrogram 1	1	2168.778901531	2171.505454566	1236.1	1523.5
62	Spectrogram 1	1	2197.422689461	2199.100568252	1322.8	1578.2
63	Spectrogram 1	1	2223.138446986	2224.936174262	1231.5	1559.9
64	Spectrogram 1	1	2233.025947004	2234.943522765	1217.9	1541.7
65	Spectrogram 1	1	2255.774979389	2258.171949091	1254.3	1605.6
66	Spectrogram 1	1	2276.119734863	2278.247045473	1236.1	1564.5
67	Spectrogram 1	1	2305.302840976	2307.190454616	1217.9	1564.5
68	Spectrogram 1	1	2317.124859980	2319.162284227	1204.2	1559.9
69	Spectrogram 1	1	2347.947197016	2349.804848535	1309.1	1655.7
70	Spectrogram 1	1	2382.082310617	2384.239583348	1135.8	1559.9
71	Spectrogram 1	1	2392.988522758	2395.175757610	1240.7	1550.8
72	Spectrogram 1	1	2418.816966126	2421.423670676	1204.2	1537.1
73	Spectrogram 1	1	2442.374356083	2444.801287905	1208.7	1591.9
74	Spectrogram 1	1	2466.523825823	2468.860871282	1222.4	1573.6
75	Spectrogram 1	1	2494.846287898	2496.943636387	1085.6	1541.7
76	Spectrogram 1	1	2505.452878827	2507.250606103	1090.1	1528.0
77	Spectrogram 1	1	2536.708712227	2538.836022837	1217.9	1591.9
78	Spectrogram 1	1	2547.318219714	2549.894962143	1149.4	1646.6
79	Spectrogram 1	1	2572.995757639	2575.482613704	1181.4	1559.9
80	Spectrogram 1	1	2584.383378387	2585.641787480	1309.1	1601.0
81	Spectrogram 1	1	2611.894848521	2613.482840948	1336.4	1555.4
82	Spectrogram 1	1	2637.306370146	2638.714589846	1350.1	1559.9
83	Spectrogram 1	1	2646.654551981	2648.062771681	1290.8	1528.0
84	Spectrogram 1	1	2671.228106106	2672.576401563	1341.0	1518.9
85	Spectrogram 1	1	2681.325340973	2682.643674308	1208.7	1541.7
86	Spectrogram 1	1	2704.164734856	2706.172196981	1318.2	1546.3
87	Spectrogram 1	1	2715.580303058	2716.958560637	1336.4	1514.3
