Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	17.078409122	19.235681853	1169.3	1530.9
1	Spectrogram 1	1	17.078409122	19.235681853	1169.3	1530.9
2	Waveform 1	1	18.606477306	22.052121252	1074.6	1643.5
2	Spectrogram 1	1	18.606477306	22.052121252	1074.6	1643.5
3	Waveform 1	1	28.284242475	30.501439449	1175.7	1550.7
3	Spectrogram 1	1	28.284242475	30.501439449	1175.7	1550.7
4	Waveform 1	1	53.713377567	57.039173028	1053.5	1550.7
4	Spectrogram 1	1	53.713377567	57.039173028	1053.5	1550.7
5	Waveform 1	1	77.580189436	79.078295500	1323.2	1550.7
5	Spectrogram 1	1	77.580189436	79.078295500	1323.2	1550.7
6	Waveform 1	1	95.839889959	98.027124811	1230.5	1420.1
6	Spectrogram 1	1	95.839889959	98.027124811	1230.5	1420.1
7	Waveform 1	1	117.138446986	119.355643960	1310.6	1559.2
7	Spectrogram 1	1	117.138446986	119.355643960	1310.6	1559.2
8	Waveform 1	1	142.756060669	144.943295521	1260.0	1517.0
8	Spectrogram 1	1	142.756060669	144.943295521	1260.0	1517.0
9	Waveform 1	1	154.577302901	156.524840783	1251.6	1576.0
9	Spectrogram 1	1	154.577302901	156.524840783	1251.6	1576.0
10	Waveform 1	1	194.538863695	196.036969758	1306.3	1474.9
10	Spectrogram 1	1	194.538863695	196.036969758	1306.3	1474.9
11	Waveform 1	1	214.819434832	216.856859079	1209.4	1559.2
11	Spectrogram 1	1	214.819434832	216.856859079	1209.4	1559.2
12	Waveform 1	1	230.861212148	232.988522758	1335.8	1533.9
12	Spectrogram 1	1	230.861212148	232.988522758	1335.8	1533.9
13	Waveform 1	1	233.647689426	235.445416702	1201.0	1533.9
13	Spectrogram 1	1	233.647689426	235.445416702	1201.0	1533.9
14	Waveform 1	1	236.943522765	238.441628828	1179.9	1525.5
14	Spectrogram 1	1	236.943522765	238.441628828	1179.9	1525.5
15	Waveform 1	1	242.067045502	244.793598537	1293.7	1445.4
15	Spectrogram 1	1	242.067045502	244.793598537	1293.7	1445.4
16	Waveform 1	1	263.386243648	266.232645168	1061.9	1622.4
16	Spectrogram 1	1	263.386243648	266.232645168	1061.9	1622.4
17	Waveform 1	1	274.793939403	277.101022740	1116.7	1673.0
17	Spectrogram 1	1	274.793939403	277.101022740	1116.7	1673.0
18	Waveform 1	1	301.550113693	304.366553092	1116.7	1563.4
18	Spectrogram 1	1	301.550113693	304.366553092	1116.7	1563.4
19	Waveform 1	1	305.624962185	308.081856129	1226.3	1546.5
19	Spectrogram 1	1	305.624962185	308.081856129	1226.3	1546.5
20	Waveform 1	1	335.685227294	338.112159116	1213.6	1618.2
20	Spectrogram 1	1	335.685227294	338.112159116	1213.6	1618.2
21	Waveform 1	1	345.153257614	347.849848528	1319.0	1525.5
21	Spectrogram 1	1	345.153257614	347.849848528	1319.0	1525.5
22	Waveform 1	1	363.445363208	366.411613214	1099.9	1559.2
22	Spectrogram 1	1	363.445363208	366.411613214	1099.9	1559.2
23	Waveform 1	1	381.325795461	384.471818193	1260.0	1470.7
23	Spectrogram 1	1	381.325795461	384.471818193	1260.0	1470.7
24	Waveform 1	1	385.969924257	387.468030320	1335.8	1588.7
24	Spectrogram 1	1	385.969924257	387.468030320	1335.8	1588.7
25	Waveform 1	1	408.501439449	410.718636423	1348.5	1643.5
25	Spectrogram 1	1	408.501439449	410.718636423	1348.5	1643.5
26	Waveform 1	1	411.557575818	413.475151579	1340.0	1605.5
26	Spectrogram 1	1	411.557575818	413.475151579	1340.0	1605.5
27	Waveform 1	1	422.092036907	425.567642974	1340.0	1601.3
27	Spectrogram 1	1	422.092036907	425.567642974	1340.0	1601.3
28	Waveform 1	1	471.887224218	474.973322708	1314.8	1550.7
28	Spectrogram 1	1	471.887224218	474.973322708	1314.8	1550.7
29	Waveform 1	1	493.999886378	495.378143956	1331.6	1470.7
29	Spectrogram 1	1	493.999886378	495.378143956	1331.6	1470.7
30	Waveform 1	1	497.475492445	500.232007601	1293.7	1542.3
30	Spectrogram 1	1	497.475492445	500.232007601	1293.7	1542.3
31	Waveform 1	1	522.314090975	524.830909161	1314.8	1576.0
31	Spectrogram 1	1	522.314090975	524.830909161	1314.8	1576.0
32	Waveform 1	1	547.101022740	548.808863652	1331.6	1521.3
32	Spectrogram 1	1	547.101022740	548.808863652	1331.6	1521.3
33	Waveform 1	1	549.348181835	551.205833354	1331.6	1555.0
33	Spectrogram 1	1	549.348181835	551.205833354	1331.6	1555.0
34	Waveform 1	1	597.925037886	600.651590921	1226.3	1538.1
34	Spectrogram 1	1	597.925037886	600.651590921	1226.3	1538.1
35	Waveform 1	1	611.677651547	614.074621248	1314.8	1462.3
35	Spectrogram 1	1	611.677651547	614.074621248	1314.8	1462.3
36	Waveform 1	1	626.389053089	628.786022790	1289.5	1592.9
36	Spectrogram 1	1	626.389053089	628.786022790	1289.5	1592.9
37	Waveform 1	1	628.995757639	631.752272795	1243.1	1555.0
37	Spectrogram 1	1	628.995757639	631.752272795	1243.1	1555.0
38	Waveform 1	1	641.573515656	643.850636872	1327.4	1550.7
38	Spectrogram 1	1	641.573515656	643.850636872	1327.4	1550.7
39	Waveform 1	1	647.775674758	650.382379308	1188.3	1538.1
39	Spectrogram 1	1	647.775674758	650.382379308	1188.3	1538.1
40	Waveform 1	1	653.303295464	655.400643953	1310.6	1571.8
40	Spectrogram 1	1	653.303295464	655.400643953	1310.6	1571.8
41	Waveform 1	1	663.490416695	665.797500032	1205.2	1525.5
41	Spectrogram 1	1	663.490416695	665.797500032	1205.2	1525.5
42	Waveform 1	1	674.636325806	676.943409143	1129.3	1576.0
42	Spectrogram 1	1	674.636325806	676.943409143	1129.3	1576.0
43	Waveform 1	1	691.689195422	693.996278760	1331.6	1555.0
43	Spectrogram 1	1	691.689195422	693.996278760	1331.6	1555.0
44	Waveform 1	1	703.853816656	707.539157572	1289.5	1550.7
44	Spectrogram 1	1	703.853816656	707.539157572	1289.5	1550.7
45	Waveform 1	1	713.924924264	715.932386389	1120.9	1555.0
45	Spectrogram 1	1	713.924924264	715.932386389	1120.9	1555.0
46	Waveform 1	1	716.951098512	718.359318211	1049.3	1533.9
46	Spectrogram 1	1	716.951098512	718.359318211	1049.3	1533.9
47	Waveform 1	1	731.243030356	733.400303087	1281.1	1508.6
47	Spectrogram 1	1	731.243030356	733.400303087	1281.1	1508.6
48	Waveform 1	1	738.643674308	740.800947040	1045.1	1571.8
48	Spectrogram 1	1	738.643674308	740.800947040	1045.1	1571.8
49	Waveform 1	1	761.932500011	765.198371229	1061.9	1597.1
49	Spectrogram 1	1	761.932500011	765.198371229	1061.9	1597.1
50	Waveform 1	1	766.876250020	769.423030327	927.1	1626.6
50	Spectrogram 1	1	766.876250020	769.423030327	927.1	1626.6
51	Waveform 1	1	788.119393997	791.475151579	1188.3	1559.2
51	Spectrogram 1	1	788.119393997	791.475151579	1188.3	1559.2
52	Waveform 1	1	803.522717293	806.548891541	1234.7	1517.0
52	Spectrogram 1	1	803.522717293	806.548891541	1234.7	1517.0
53	Waveform 1	1	812.781012764	814.908323374	1188.3	1550.7
53	Spectrogram 1	1	812.781012764	814.908323374	1188.3	1550.7
54	Waveform 1	1	824.531628814	826.928598515	1230.5	1592.9
54	Spectrogram 1	1	824.531628814	826.928598515	1230.5	1592.9
55	Waveform 1	1	831.602689433	835.347954591	1302.1	1546.5
55	Spectrogram 1	1	831.602689433	835.347954591	1302.1	1546.5
56	Waveform 1	1	836.306742472	838.943409143	1306.3	1525.5
56	Spectrogram 1	1	836.306742472	838.943409143	1306.3	1525.5
57	Waveform 1	1	863.036633961	865.883035481	1091.4	1550.7
57	Spectrogram 1	1	863.036633961	865.883035481	1091.4	1550.7
58	Waveform 1	1	865.553452147	868.459777910	1091.4	1529.7
58	Spectrogram 1	1	865.553452147	868.459777910	1091.4	1529.7
59	Waveform 1	1	874.366893958	876.823787902	1310.6	1609.7
59	Spectrogram 1	1	874.366893958	876.823787902	1310.6	1609.7
60	Waveform 1	1	878.351856086	880.599015181	1327.4	1508.6
60	Spectrogram 1	1	878.351856086	880.599015181	1327.4	1508.6
61	Waveform 1	1	898.606250062	901.182992491	1297.9	1559.2
61	Spectrogram 1	1	898.606250062	901.182992491	1297.9	1559.2
62	Waveform 1	1	901.602462189	905.257840983	1319.0	1533.9
62	Spectrogram 1	1	901.602462189	905.257840983	1319.0	1533.9
63	Waveform 1	1	928.606590928	930.404318204	1314.8	1559.2
63	Spectrogram 1	1	928.606590928	930.404318204	1314.8	1559.2
64	Waveform 1	1	932.531628814	934.898636394	1083.0	1592.9
64	Spectrogram 1	1	932.531628814	934.898636394	1083.0	1592.9
65	Waveform 1	1	951.347840969	953.325340973	1335.8	1542.3
65	Spectrogram 1	1	951.347840969	953.325340973	1335.8	1542.3
66	Waveform 1	1	967.362150527	970.118665684	1066.1	1609.7
66	Spectrogram 1	1	967.362150527	970.118665684	1066.1	1609.7
67	Waveform 1	1	996.928484893	1000.493977324	1087.2	1559.2
67	Spectrogram 1	1	996.928484893	1000.493977324	1087.2	1559.2
68	Waveform 1	1	1008.793484915	1011.789697041	1196.8	1517.0
68	Spectrogram 1	1	1008.793484915	1011.789697041	1196.8	1517.0
69	Waveform 1	1	1019.301378612	1021.248916495	1196.8	1555.0
69	Spectrogram 1	1	1019.301378612	1021.248916495	1196.8	1555.0
70	Waveform 1	1	1029.745265158	1032.621628800	1289.5	1571.8
70	Spectrogram 1	1	1029.745265158	1032.621628800	1289.5	1571.8
71	Waveform 1	1	1067.429512666	1070.485649035	1061.9	1504.4
71	Spectrogram 1	1	1067.429512666	1070.485649035	1061.9	1504.4
72	Waveform 1	1	1076.028641469	1079.114739959	1255.8	1542.3
72	Spectrogram 1	1	1076.028641469	1079.114739959	1255.8	1542.3
73	Waveform 1	1	1083.146022733	1085.632878798	1137.8	1470.7
73	Spectrogram 1	1	1083.146022733	1085.632878798	1137.8	1470.7
74	Waveform 1	1	1098.336818215	1101.632651554	1150.4	1542.3
74	Spectrogram 1	1	1098.336818215	1101.632651554	1150.4	1542.3
75	Waveform 1	1	1101.213181856	1104.568939438	1222.1	1542.3
