Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	228.542372881	235.025423729	30.5	40.6
1	Spectrogram 1	1	228.542372881	235.025423729	30.5	40.6
2	Waveform 1	1	372.050847458	378.449152542	23.8	36.1
2	Spectrogram 1	1	372.050847458	378.449152542	23.8	36.1
3	Waveform 1	1	394.466101695	404.211864407	32.0	38.0
3	Spectrogram 1	1	394.466101695	404.211864407	32.0	38.0
5	Waveform 1	1	1192.108845339	1196.515625000	35.7	42.8
5	Spectrogram 1	1	1192.108845339	1196.515625000	35.7	42.8
6	Waveform 1	1	1329.829184322	1337.922404661	30.6	39.2
6	Spectrogram 1	1	1329.829184322	1337.922404661	30.6	39.2
7	Waveform 1	1	1438.210540254	1441.642743644	29.2	39.6
7	Spectrogram 1	1	1438.210540254	1441.642743644	29.2	39.6
8	Waveform 1	1	1480.668167373	1486.812235169	25.4	39.6
8	Spectrogram 1	1	1480.668167373	1486.812235169	25.4	39.6
9	Waveform 1	1	1499.922404661	1506.066472458	32.4	41.7
9	Spectrogram 1	1	1499.922404661	1506.066472458	32.4	41.7
10	Waveform 1	1	1520.515625000	1525.049523305	28.7	43.1
10	Spectrogram 1	1	1520.515625000	1525.049523305	28.7	43.1
11	Waveform 1	1	1613.896980932	1618.896980932	31.4	43.2
11	Spectrogram 1	1	1613.896980932	1618.896980932	31.4	43.2
12	Waveform 1	1	1750.922404661	1756.219014831	31.6	42.1
12	Spectrogram 1	1	1750.922404661	1756.219014831	31.6	42.1
14	Waveform 1	1	2596.176641949	2603.888506356	25.7	37.2
14	Spectrogram 1	1	2596.176641949	2603.888506356	25.7	37.2
18	Waveform 1	1	5018.770656780	5023.516419492	24.3	40.0
18	Spectrogram 1	1	5018.770656780	5023.516419492	24.3	40.0
19	Waveform 1	1	5129.821504237	5134.524894068	30.3	43.3
19	Spectrogram 1	1	5129.821504237	5134.524894068	30.3	43.3
20	Waveform 1	1	5221.465572034	5225.279131356	30.2	45.0
20	Spectrogram 1	1	5221.465572034	5225.279131356	30.2	45.0
21	Waveform 1	1	5316.228283898	5320.762182203	31.2	45.2
21	Spectrogram 1	1	5316.228283898	5320.762182203	31.2	45.2
22	Waveform 1	1	5338.914724576	5353.363877119	28.8	39.2
22	Spectrogram 1	1	5338.914724576	5353.363877119	28.8	39.2
23	Waveform 1	1	5417.677436441	5421.448622881	28.8	39.8
23	Spectrogram 1	1	5417.677436441	5421.448622881	28.8	39.8
24	Waveform 1	1	5436.829978814	5442.211334746	32.5	41.1
24	Spectrogram 1	1	5436.829978814	5442.211334746	32.5	41.1
25	Waveform 1	1	5506.338453390	5510.914724576	31.3	41.7
25	Spectrogram 1	1	5506.338453390	5510.914724576	31.3	41.7
26	Waveform 1	1	5513.813029661	5521.906250000	30.5	39.4
26	Spectrogram 1	1	5513.813029661	5521.906250000	30.5	39.4
27	Waveform 1	1	5608.497219280	5616.209083686	29.7	45.5
27	Spectrogram 1	1	5608.497219280	5616.209083686	29.7	45.5
28	Waveform 1	1	5706.285354873	5709.632812500	27.9	36.9
28	Spectrogram 1	1	5706.285354873	5709.632812500	27.9	36.9
29	Waveform 1	1	5709.929422669	5717.514168432	25.8	40.7
29	Spectrogram 1	1	5709.929422669	5717.514168432	25.8	40.7
30	Waveform 1	1	5793.675185381	5801.471795551	28.3	35.9
30	Spectrogram 1	1	5793.675185381	5801.471795551	28.3	35.9
32	Waveform 1	1	6016.200609110	6023.615863347	27.7	35.7
32	Spectrogram 1	1	6016.200609110	6023.615863347	27.7	35.7
33	Waveform 1	1	6139.629104873	6143.781647246	28.3	44.3
33	Spectrogram 1	1	6139.629104873	6143.781647246	28.3	44.3
34	Waveform 1	1	6255.679952331	6258.985037076	30.2	42.2
34	Spectrogram 1	1	6255.679952331	6258.985037076	30.2	42.2
35	Waveform 1	1	6268.010460805	6271.230799788	28.4	41.4
35	Spectrogram 1	1	6268.010460805	6271.230799788	28.4	41.4
36	Waveform 1	1	6339.103681144	6342.705376059	29.0	45.2
36	Spectrogram 1	1	6339.103681144	6342.705376059	29.0	45.2
37	Waveform 1	1	6361.137579449	6373.934189619	25.1	43.5
37	Spectrogram 1	1	6361.137579449	6373.934189619	25.1	43.5
38	Waveform 1	1	6420.222325212	6424.629104873	27.6	44.1
