Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.995071862	4.359601477	1099.9	1771.3
2	Spectrogram 1	1	7.056643068	11.268461444	1123.5	1592.5
3	Spectrogram 1	1	22.499977112	25.566476455	995.3	1757.8
4	Spectrogram 1	1	26.674849712	29.815240606	944.7	1649.9
5	Spectrogram 1	1	31.145288514	33.953167431	1093.2	1612.8
6	Spectrogram 1	1	33.768438555	36.502425922	1039.2	1636.4
7	Spectrogram 1	1	51.096007136	54.310289580	938.0	1690.4
8	Spectrogram 1	1	54.495018456	56.342307218	1008.8	1693.7
9	Spectrogram 1	1	59.394083183	61.241371944	1174.1	1558.8
10	Spectrogram 1	1	65.970431173	68.482743888	904.2	1764.6
11	Spectrogram 1	1	79.714259556	82.669921574	1184.3	1643.1
12	Spectrogram 1	1	81.746277194	84.923613863	911.0	1649.9
13	Spectrogram 1	1	85.403908941	87.768438555	907.6	1643.1
14	Spectrogram 1	1	88.433462509	91.906365380	1042.6	1663.4
15	Spectrogram 1	1	97.928526742	101.031971861	938.0	1565.5
16	Spectrogram 1	1	102.103399343	105.169898686	1049.3	1646.5
17	Spectrogram 1	1	108.458072681	111.930975552	1265.2	1558.8
18	Spectrogram 1	1	111.990143724	114.022161362	904.2	1727.5
19	Spectrogram 1	1	119.342352994	121.706882608	971.7	1572.3
20	Spectrogram 1	1	132.421157423	135.081253240	843.5	1633.0
21	Spectrogram 1	1	134.829972619	137.573056480	944.7	1666.7
22	Spectrogram 1	1	141.021504762	142.510607429	884.0	1656.6
23	Spectrogram 1	1	143.242096458	144.417703827	968.3	1491.3
24	Spectrogram 1	1	145.044694424	146.899541606	975.1	1660.0
25	Spectrogram 1	1	148.049024367	150.008369982	1069.5	1649.9
26	Spectrogram 1	1	152.585046833	155.014635396	1083.0	1555.4
27	Spectrogram 1	1	156.503738063	159.168448099	1157.3	1575.6
28	Spectrogram 1	1	159.246821924	161.284541363	900.9	1636.4
29	Spectrogram 1	1	165.830223189	167.554447330	948.1	1562.1
30	Spectrogram 1	1	168.505027441	169.941880892	978.5	1541.9
31	Spectrogram 1	1	171.117488261	173.834447513	1039.2	1545.3
32	Spectrogram 1	1	178.223381691	181.175462417	1187.6	1575.6
33	Spectrogram 1	1	181.776328406	184.414913833	1012.2	1582.4
34	Spectrogram 1	1	184.676159915	187.967860548	954.8	1646.5
35	Spectrogram 1	1	191.050564316	194.107143475	914.3	1653.2
36	Spectrogram 1	1	194.446763381	195.648495358	1157.3	1514.9
37	Spectrogram 1	1	201.099174760	204.808869124	1305.7	1646.5
38	Spectrogram 1	1	205.078262816	207.324979121	958.2	1761.2
39	Spectrogram 1	1	220.153812703	223.785133243	911.0	1680.2
40	Spectrogram 1	1	223.576136377	228.461438110	998.7	1660.0
41	Spectrogram 1	1	234.339474955	237.265431073	1174.1	1511.5
42	Spectrogram 1	1	240.635505530	243.718209298	1066.2	1670.1
43	Spectrogram 1	1	247.297280621	250.484482821	975.1	1676.9
46	Spectrogram 1	1	251.180262224	253.923346084	1315.8	1592.5
47	Spectrogram 1	1	253.844972260	255.621445617	1018.9	1683.6
