Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	941.275862069	948.000000000	35.5	44.5
1	Spectrogram 1	1	941.275862069	948.000000000	35.5	44.5
2	Waveform 1	1	1001.334975369	1006.839901478	29.4	43.1
2	Spectrogram 1	1	1001.334975369	1006.839901478	29.4	43.1
3	Waveform 1	1	1770.864532020	1773.192118227	30.6	42.6
3	Spectrogram 1	1	1770.864532020	1773.192118227	30.6	42.6
4	Waveform 1	1	2416.130541872	2419.344827586	32.0	45.0
4	Spectrogram 1	1	2416.130541872	2419.344827586	32.0	45.0
5	Waveform 1	1	2881.810344828	2885.504926108	31.0	41.8
5	Spectrogram 1	1	2881.810344828	2885.504926108	31.0	41.8
6	Waveform 1	1	3501.509852217	3505.204433498	34.2	47.4
6	Spectrogram 1	1	3501.509852217	3505.204433498	34.2	47.4
7	Waveform 1	1	4951.839901478	4957.603448276	31.0	42.2
7	Spectrogram 1	1	4951.839901478	4957.603448276	31.0	42.2
8	Waveform 1	1	5081.475369458	5085.096059113	29.9	42.9
8	Spectrogram 1	1	5081.475369458	5085.096059113	29.9	42.9
9	Waveform 1	1	5330.770935961	5332.950738916	34.1	43.6
9	Spectrogram 1	1	5330.770935961	5332.950738916	34.1	43.6
10	Waveform 1	1	5573.135467980	5579.305418719	28.0	38.6
10	Spectrogram 1	1	5573.135467980	5579.305418719	28.0	38.6
11	Waveform 1	1	6655.647783251	6662.445812808	28.0	39.1
11	Spectrogram 1	1	6655.647783251	6662.445812808	28.0	39.1
12	Waveform 1	1	11442.450738916	11444.926108374	31.1	37.4
12	Spectrogram 1	1	11442.450738916	11444.926108374	31.1	37.4
13	Waveform 1	1	11808.871921182	11811.901477833	30.0	40.5
13	Spectrogram 1	1	11808.871921182	11811.901477833	30.0	40.5
14	Waveform 1	1	12319.551724138	12323.615763547	29.7	38.1
14	Spectrogram 1	1	12319.551724138	12323.615763547	29.7	38.1
15	Waveform 1	1	12731.157635468	12735.110837438	29.2	38.8
15	Spectrogram 1	1	12731.157635468	12735.110837438	29.2	38.8
16	Waveform 1	1	12950.002463054	12954.694581281	30.5	39.7
16	Spectrogram 1	1	12950.002463054	12954.694581281	30.5	39.7
17	Waveform 1	1	13267.019704433	13275.258620690	30.8	40.6
17	Spectrogram 1	1	13267.019704433	13275.258620690	30.8	40.6
18	Waveform 1	1	13456.433497537	13459.906403941	30.7	43.5
18	Spectrogram 1	1	13456.433497537	13459.906403941	30.7	43.5
19	Waveform 1	1	13655.623152709	13658.246305419	29.5	37.9
19	Spectrogram 1	1	13655.623152709	13658.246305419	29.5	37.9
20	Waveform 1	1	13785.236453202	13787.859605911	29.0	39.7
20	Spectrogram 1	1	13785.236453202	13787.859605911	29.0	39.7
21	Waveform 1	1	13873.581280788	13876.536945813	30.9	40.4
21	Spectrogram 1	1	13873.581280788	13876.536945813	30.9	40.4
22	Waveform 1	1	13919.342364532	13921.854679803	28.2	38.8
22	Spectrogram 1	1	13919.342364532	13921.854679803	28.2	38.8
23	Waveform 1	1	13970.312807882	13972.233990148	33.7	44.4
23	Spectrogram 1	1	13970.312807882	13972.233990148	33.7	44.4
24	Waveform 1	1	13991.261083744	13996.137931034	31.1	44.0
24	Spectrogram 1	1	13991.261083744	13996.137931034	31.1	44.0
25	Waveform 1	1	14047.034482759	14050.433497537	32.8	51.0
25	Spectrogram 1	1	14047.034482759	14050.433497537	32.8	51.0
26	Waveform 1	1	14109.975369458	14114.298029557	27.7	41.3
