Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	61926.775862069	61933.463054187	25.9	34.4
1	Spectrogram 1	1	61926.775862069	61933.463054187	25.9	34.4
2	Waveform 1	1	62051.032019704	62053.248768473	26.0	37.8
2	Spectrogram 1	1	62051.032019704	62053.248768473	26.0	37.8
3	Waveform 1	1	62100.672413793	62106.731527094	23.9	34.6
3	Spectrogram 1	1	62100.672413793	62106.731527094	23.9	34.6
4	Waveform 1	1	62179.448275862	62189.054187192	25.5	38.5
4	Spectrogram 1	1	62179.448275862	62189.054187192	25.5	38.5
5	Waveform 1	1	62264.926108374	62270.911330049	23.1	33.2
5	Spectrogram 1	1	62264.926108374	62270.911330049	23.1	33.2
6	Waveform 1	1	62339.379310345	62347.100985222	23.5	33.4
6	Spectrogram 1	1	62339.379310345	62347.100985222	23.5	33.4
7	Waveform 1	1	62402.024630542	62404.463054187	25.7	36.6
7	Spectrogram 1	1	62402.024630542	62404.463054187	25.7	36.6
8	Waveform 1	1	62421.679802956	62429.586206897	23.4	31.8
8	Spectrogram 1	1	62421.679802956	62429.586206897	23.4	31.8
9	Waveform 1	1	62427.665024631	62434.869458128	26.3	35.2
9	Spectrogram 1	1	62427.665024631	62434.869458128	26.3	35.2
10	Waveform 1	1	62497.795566502	62503.706896552	22.6	34.0
10	Spectrogram 1	1	62497.795566502	62503.706896552	22.6	34.0
11	Waveform 1	1	62521.662561576	62526.576354680	24.6	35.2
11	Spectrogram 1	1	62521.662561576	62526.576354680	24.6	35.2
12	Waveform 1	1	62572.669950739	62579.985221675	23.3	34.4
12	Spectrogram 1	1	62572.669950739	62579.985221675	23.3	34.4
13	Waveform 1	1	62597.453201970	62604.990147783	26.5	36.9
13	Spectrogram 1	1	62597.453201970	62604.990147783	26.5	36.9
14	Waveform 1	1	62658.768472906	62663.165024631	24.3	32.7
14	Spectrogram 1	1	62658.768472906	62663.165024631	24.3	32.7
15	Waveform 1	1	62689.344827586	62699.431034483	26.5	35.7
15	Spectrogram 1	1	62689.344827586	62699.431034483	26.5	35.7
16	Waveform 1	1	62727.347290640	62733.738916256	24.6	35.2
16	Spectrogram 1	1	62727.347290640	62733.738916256	24.6	35.2
17	Waveform 1	1	62761.669950739	62764.145320197	23.4	33.5
17	Spectrogram 1	1	62761.669950739	62764.145320197	23.4	33.5
18	Waveform 1	1	62794.204433498	62802.701970443	25.8	36.1
18	Spectrogram 1	1	62794.204433498	62802.701970443	25.8	36.1
19	Waveform 1	1	62819.733990148	62826.236453202	23.7	35.8
19	Spectrogram 1	1	62819.733990148	62826.236453202	23.7	35.8
20	Waveform 1	1	62891.896551724	62897.733990148	25.2	36.9
20	Spectrogram 1	1	62891.896551724	62897.733990148	25.2	36.9
21	Waveform 1	1	62907.007389163	62912.327586207	24.8	37.5
21	Spectrogram 1	1	62907.007389163	62912.327586207	24.8	37.5
22	Waveform 1	1	62929.987684729	62934.125615764	30.9	40.8
22	Spectrogram 1	1	62929.987684729	62934.125615764	30.9	40.8
23	Waveform 1	1	62940.908866995	62945.231527094	29.4	37.2
23	Spectrogram 1	1	62940.908866995	62945.231527094	29.4	37.2
24	Waveform 1	1	62994.022167488	62998.899014778	23.4	34.3
24	Spectrogram 1	1	62994.022167488	62998.899014778	23.4	34.3
25	Waveform 1	1	63014.785714286	63023.800492611	26.4	35.2
25	Spectrogram 1	1	63014.785714286	63023.800492611	26.4	35.2
26	Waveform 1	1	63008.652709360	63012.827586207	24.0	33.2
26	Spectrogram 1	1	63008.652709360	63012.827586207	24.0	33.2
27	Waveform 1	1	63060.990147783	63066.864532020	28.0	36.6
27	Spectrogram 1	1	63060.990147783	63066.864532020	28.0	36.6
28	Waveform 1	1	63128.401477833	63134.903940887	23.1	34.9
28	Spectrogram 1	1	63128.401477833	63134.903940887	23.1	34.9
29	Waveform 1	1	63215.231527094	63220.773399015	23.2	36.6
29	Spectrogram 1	1	63215.231527094	63220.773399015	23.2	36.6
30	Waveform 1	1	63331.248768473	63336.642857143	27.7	38.8
30	Spectrogram 1	1	63331.248768473	63336.642857143	27.7	38.8
31	Waveform 1	1	63353.785714286	63359.253694581	25.6	36.7
31	Spectrogram 1	1	63353.785714286	63359.253694581	25.6	36.7
32	Waveform 1	1	63440.541871921	63445.307881773	25.4	35.7
32	Spectrogram 1	1	63440.541871921	63445.307881773	25.4	35.7
33	Waveform 1	1	63488.741379310	63493.839901478	24.0	36.6
33	Spectrogram 1	1	63488.741379310	63493.839901478	24.0	36.6
34	Waveform 1	1	63500.822660099	63504.480295566	27.7	42.9
34	Spectrogram 1	1	63500.822660099	63504.480295566	27.7	42.9
35	Waveform 1	1	63518.519704434	63524.209359606	25.6	36.2
35	Spectrogram 1	1	63518.519704434	63524.209359606	25.6	36.2
36	Waveform 1	1	64965.916256158	64970.866995074	30.5	40.8
36	Spectrogram 1	1	64965.916256158	64970.866995074	30.5	40.8
37	Waveform 1	1	65104.972906404	65110.847290640	22.2	37.5
37	Spectrogram 1	1	65104.972906404	65110.847290640	22.2	37.5
38	Waveform 1	1	65890.086206897	65895.110837438	25.1	43.9
38	Spectrogram 1	1	65890.086206897	65895.110837438	25.1	43.9
39	Waveform 1	1	66265.463054187	66268.899014778	26.9	40.5
39	Spectrogram 1	1	66265.463054187	66268.899014778	26.9	40.5
40	Waveform 1	1	66374.940886700	66378.339901478	28.0	39.6
40	Spectrogram 1	1	66374.940886700	66378.339901478	28.0	39.6
41	Waveform 1	1	67684.684729064	67693.219211823	30.8	41.2
41	Spectrogram 1	1	67684.684729064	67693.219211823	30.8	41.2
42	Waveform 1	1	68232.812807882	68240.128078818	29.3	38.7
42	Spectrogram 1	1	68232.812807882	68240.128078818	29.3	38.7
43	Waveform 1	1	69485.305418719	69488.815270936	30.0	40.8
43	Spectrogram 1	1	69485.305418719	69488.815270936	30.0	40.8
44	Waveform 1	1	69631.640394089	69636.000000000	29.7	41.1
44	Spectrogram 1	1	69631.640394089	69636.000000000	29.7	41.1
45	Waveform 1	1	70438.093596059	70442.157635468	28.9	40.9
45	Spectrogram 1	1	70438.093596059	70442.157635468	28.9	40.9
46	Waveform 1	1	70657.825123153	70661.556650246	32.0	39.4
46	Spectrogram 1	1	70657.825123153	70661.556650246	32.0	39.4
48	Waveform 1	1	70660.448275862	70664.327586207	34.8	47.2
48	Spectrogram 1	1	70660.448275862	70664.327586207	34.8	47.2
49	Waveform 1	1	70786.403940887	70789.322660099	33.6	42.7
49	Spectrogram 1	1	70786.403940887	70789.322660099	33.6	42.7
51	Waveform 1	1	85843.906403941	85848.339901478	40.6	53.2
51	Spectrogram 1	1	85843.906403941	85848.339901478	40.6	53.2
52	Waveform 1	1	86073.280788177	86078.896551724	34.8	49.4
52	Spectrogram 1	1	86073.280788177	86078.896551724	34.8	49.4
53	Waveform 1	1	86253.738916256	86260.019704433	37.1	50.3
53	Spectrogram 1	1	86253.738916256	86260.019704433	37.1	50.3
