Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	2.060435368	2.390105027	186.1	314.3
2	Spectrogram 1	1	3.791201078	4.739001347	67.5	984.2
3	Spectrogram 1	1	7.005480253	7.541193449	70.7	509.8
4	Spectrogram 1	1	8.612619840	9.107124329	67.5	981.0
5	Spectrogram 1	1	12.074151259	12.568655748	96.4	513.0
6	Spectrogram 1	1	13.640082139	14.217004042	80.3	981.0
7	Spectrogram 1	1	16.977987436	17.390074510	67.5	375.2
8	Spectrogram 1	1	18.626335731	19.450509878	77.1	990.6
9	Spectrogram 1	1	23.530171908	24.477972177	77.1	971.4
10	Spectrogram 1	1	26.785659790	27.651042645	73.7	375.2
11	Spectrogram 1	1	28.475216792	29.299390940	80.1	977.6
12	Spectrogram 1	1	31.895570021	32.472491925	128.2	381.4
13	Spectrogram 1	1	33.585127024	34.203257634	80.1	336.5
14	Spectrogram 1	1	36.964241028	37.541162931	76.9	371.8
15	Spectrogram 1	1	38.612589323	39.230719933	70.5	400.6
16	Spectrogram 1	1	39.436763470	39.931267958	105.8	256.4
17	Spectrogram 1	1	43.887334383	44.340630165	60.9	378.2
18	Spectrogram 1	1	44.464256287	44.999969482	83.3	342.9
19	Spectrogram 1	1	47.184030973	48.008205120	64.1	304.5
20	Spectrogram 1	1	49.450509878	50.109849196	76.9	320.5
21	Spectrogram 1	1	52.376328102	53.076876127	67.3	307.7
22	Spectrogram 1	1	54.477972177	55.466981154	86.5	301.3
23	Spectrogram 1	1	59.554909339	60.543918316	76.9	288.5
24	Spectrogram 1	1	62.109849196	62.975232051	54.5	615.4
25	Spectrogram 1	1	68.620824961	69.321372986	67.3	695.5
26	Spectrogram 1	1	73.442274240	74.390074510	60.9	676.3
27	Spectrogram 1	1	78.387319125	79.170284565	44.9	567.3
28	Spectrogram 1	1	84.074120742	84.898294889	60.9	573.7
29	Spectrogram 1	1	89.241710956	90.519180885	60.9	573.7
30	Spectrogram 1	1	94.211493272	95.324128371	70.5	567.3
31	Spectrogram 1	1	99.074120742	100.063129718	51.3	634.6
32	Spectrogram 1	1	103.862596952	105.016440758	57.7	605.8
33	Spectrogram 1	1	108.395554763	109.425772447	54.5	461.5
34	Spectrogram 1	1	112.689526485	113.884578998	64.1	455.1
35	Spectrogram 1	1	117.387319125	118.211493272	54.5	275.6
36	Spectrogram 1	1	121.631815984	122.620824961	80.1	464.7
37	Spectrogram 1	1	126.173039950	127.244466341	54.5	458.3
39	Spectrogram 1	1	138.832379268	140.109849196	44.9	923.1
40	Spectrogram 1	1	143.695006737	144.684015714	64.1	865.4
41	Spectrogram 1	1	148.409301171	149.686771099	51.3	721.2
42	Spectrogram 1	1	166.491718586	167.357101440	64.1	496.8
43	Spectrogram 1	1	170.818632859	171.477972177	64.1	471.2
44	Spectrogram 1	1	185.109849196	186.140066880	67.3	394.2
45	Spectrogram 1	1	200.142822266	201.131831242	60.9	352.6
46	Spectrogram 1	1	205.087867150	206.324128371	83.3	628.2
47	Spectrogram 1	1	207.230719933	208.013685373	64.1	362.2
48	Spectrogram 1	1	209.538407546	210.609833937	73.7	378.2
49	Spectrogram 1	1	219.914796683	221.068640489	67.3	557.7
50	Spectrogram 1	1	224.695006737	225.313137348	83.3	474.4
51	Spectrogram 1	1	229.013715891	229.920307453	115.4	573.7
52	Spectrogram 1	1	235.153813289	236.101613558	67.3	589.7
53	Spectrogram 1	1	239.727979807	240.346110417	64.1	419.9
54	Spectrogram 1	1	244.137311495	244.920276935	60.9	551.3
55	Spectrogram 1	1	271.236230704	271.854361314	51.3	451.9
56	Spectrogram 1	1	300.098858173	301.005449735	41.7	487.2
57	Spectrogram 1	1	307.986223074	308.810397221	57.7	791.7
59	Spectrogram 1	1	314.868077205	315.815877474	60.9	743.6
60	Spectrogram 1	1	320.917552068	321.906561045	57.7	272.4
62	Spectrogram 1	1	335.348865802	336.090622535	54.5	445.5
63	Spectrogram 1	1	340.705997760	341.530171908	76.9	602.6
64	Spectrogram 1	1	342.684015714	343.384563739	99.4	266.0
65	Spectrogram 1	1	345.651042645	346.516425500	60.9	535.3
66	Spectrogram 1	1	350.645562392	351.593362662	57.7	493.6
67	Spectrogram 1	1	355.755442106	356.744451083	54.5	535.3
68	Spectrogram 1	1	360.461500901	361.532927293	60.9	554.5
69	Spectrogram 1	1	365.200502249	365.777424152	51.3	487.2
70	Spectrogram 1	1	365.859841567	366.560389592	60.9	445.5
71	Spectrogram 1	1	369.502709609	370.326883756	60.9	400.6
72	Spectrogram 1	1	370.656553415	371.439518855	48.1	432.7
73	Spectrogram 1	1	379.162048927	379.780179537	60.9	400.6
74	Spectrogram 1	1	379.821388245	380.604353685	67.3	506.4
75	Spectrogram 1	1	384.148302518	384.684015714	54.5	429.5
76	Spectrogram 1	1	384.725224422	385.549398569	70.5	458.3
77	Spectrogram 1	1	389.068640489	389.604353685	44.9	445.5
78	Spectrogram 1	1	389.727979807	390.634571369	54.5	371.8
79	Spectrogram 1	1	392.324128371	393.148302518	51.3	355.8
80	Spectrogram 1	1	394.466981154	395.538407546	73.7	378.2
81	Spectrogram 1	1	397.335119394	398.241710956	64.1	378.2
82	Spectrogram 1	1	399.684015714	400.508189862	70.5	352.6
83	Spectrogram 1	1	402.527416523	403.186755841	70.5	371.8
84	Spectrogram 1	1	404.192266611	404.563144977	86.5	365.4
85	Spectrogram 1	1	404.727979807	405.799406198	60.9	387.8
86	Spectrogram 1	1	407.571380615	408.313137348	89.7	349.4
87	Spectrogram 1	1	409.631815984	410.744451083	89.7	400.6
88	Spectrogram 1	1	414.749961853	415.574136000	51.3	416.7
89	Spectrogram 1	1	420.354346055	421.466981154	67.3	391.0
90	Spectrogram 1	1	424.170284565	425.118084834	57.7	262.8
91	Spectrogram 1	1	426.024676396	426.807641836	54.5	625.0
92	Spectrogram 1	1	431.315892733	432.387319125	57.7	589.7
93	Spectrogram 1	1	433.046658443	433.747206468	64.1	426.3
94	Spectrogram 1	1	436.673024691	437.826868497	76.9	618.6
95	Spectrogram 1	1	439.409301171	440.357101440	64.1	243.6
96	Spectrogram 1	1	454.046658443	454.994458712	64.1	506.4
97	Spectrogram 1	1	459.444999108	460.475216792	201.9	612.2
98	Spectrogram 1	1	465.552153954	466.499954224	73.7	451.9
99	Spectrogram 1	1	464.398310148	465.346110417	86.5	250.0
100	Spectrogram 1	1	470.620824961	471.609833937	67.3	474.4
101	Spectrogram 1	1	475.697762123	476.521936270	54.5	387.8
102	Spectrogram 1	1	480.807641836	481.673024691	70.5	381.4
103	Spectrogram 1	1	485.596118047	486.791170560	67.3	567.3
104	Spectrogram 1	1	490.829623883	492.065885104	67.3	557.7
105	Spectrogram 1	1	496.409301171	497.604353685	64.1	820.5
106	Spectrogram 1	1	501.354346055	502.219728910	60.9	294.9
107	Spectrogram 1	1	505.574136000	506.398310148	60.9	230.8
108	Spectrogram 1	1	510.065885104	510.972476666	64.1	304.5
109	Spectrogram 1	1	514.285675049	515.357101440	73.7	721.2
110	Spectrogram 1	1	519.354346055	520.302146325	51.3	519.2
111	Spectrogram 1	1	524.439518855	525.181275588	76.9	592.9
112	Spectrogram 1	1	529.631815984	530.785659790	70.5	689.1
113	Spectrogram 1	1	534.543918316	535.862596952	73.7	753.2
114	Spectrogram 1	1	540.148302518	541.219728910	60.9	618.6
115	Spectrogram 1	1	549.057649466	550.170284565	60.9	612.2
116	Spectrogram 1	1	554.002694350	555.074120742	60.9	551.3
117	Spectrogram 1	1	604.162048927	604.862596952	86.5	641.0
118	Spectrogram 1	1	609.271928641	610.054894081	96.2	650.6
119	Spectrogram 1	1	613.945014367	615.140066880	92.9	621.8
120	Spectrogram 1	1	618.725224422	619.837859521	80.1	609.0
121	Spectrogram 1	1	623.274684026	624.469736539	64.1	634.6
122	Spectrogram 1	1	627.890059251	629.002694350	179.5	535.3
123	Spectrogram 1	1	632.596118047	633.543918316	147.4	541.7
124	Spectrogram 1	1	637.541162931	638.612589323	105.8	592.9
125	Spectrogram 1	1	642.321372986	643.310381963	112.2	589.7
126	Spectrogram 1	1	647.274684026	648.387319125	131.4	557.7
127	Spectrogram 1	1	657.634571369	658.829623883	102.6	592.9
128	Spectrogram 1	1	662.249946594	663.238955571	70.5	516.0
129	Spectrogram 1	1	664.615344708	665.274684026	60.9	500.0
130	Spectrogram 1	1	667.129075857	667.870832590	73.7	509.6
131	Spectrogram 1	1	716.999969482	718.030187167	54.5	528.8
132	Spectrogram 1	1	722.109849196	723.304901710	57.7	750.0
133	Spectrogram 1	1	726.807641836	727.673024691	54.5	256.4
134	Spectrogram 1	1	731.274684026	732.057649466	60.9	464.7
135	Spectrogram 1	1	736.219728910	737.249946594	48.1	602.6
136	Spectrogram 1	1	741.140066880	741.881823613	51.3	631.4
137	Spectrogram 1	1	744.725224422	745.755442106	76.9	500.0
138	Spectrogram 1	1	746.208737887	746.744451083	51.3	596.2
139	Spectrogram 1	1	942.370847849	943.236230704	102.6	448.7
140	Spectrogram 1	1	1072.681290847	1073.629091116	99.4	461.5
141	Spectrogram 1	1	1140.947769752	1141.648317777	73.7	413.5
142	Spectrogram 1	1	1147.623610863	1148.406576303	115.4	551.3
143	Spectrogram 1	1	1275.832379268	1276.574136000	60.9	435.9
144	Spectrogram 1	1	1281.890059251	1282.590607276	73.7	474.4
145	Spectrogram 1	1	1329.774699284	1330.598873432	60.9	467.9
146	Spectrogram 1	1	1349.390074510	1349.884578998	57.7	506.4
147	Spectrogram 1	1	1465.747206468	1466.530171908	54.5	500.0
148	Spectrogram 1	1	1482.931267958	1483.673024691	57.7	391.0
149	Spectrogram 1	1	1477.203257634	1477.945014367	76.9	355.8
150	Spectrogram 1	1	1533.461500901	1534.409301171	57.7	583.3
