Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	22.93920898	23.00512695	50	250
2	Spectrogram 1	1	24.98266602	25.18041992	25	200
3	Spectrogram 1	1	81.86987305	81.93579102	50	175
4	Spectrogram 1	1	355.8908691	356.0227051	25	200
5	Spectrogram 1	1	388.9157715	388.9816895	50	250
6	Spectrogram 1	1	396.0349121	396.166748	25	225
7	Spectrogram 1	1	412.1848145	412.2507324	75	200
8	Spectrogram 1	1	446.923584	446.989502	50	200
9	Spectrogram 1	1	464.3259277	464.5236816	25	175
10	Spectrogram 1	1	469.2697754	469.3356934	25	175
11	Spectrogram 1	1	488.3859863	488.5178223	25	250
12	Spectrogram 1	1	766.3620605	766.4279785	50	200
13	Spectrogram 1	1	821.9309082	822.1286621	50	250
14	Spectrogram 1	1	882.7072754	882.7731934	100	250
15	Spectrogram 1	1	934.9143066	934.9802246	75	250
16	Spectrogram 1	1	969.1257324	969.1916504	50	200
17	Spectrogram 1	1	972.8830566	972.9489746	0	250
18	Spectrogram 1	1	1071.232666	1071.298584	50	175
19	Spectrogram 1	1	1250.002197	1250.068115	25	250
20	Spectrogram 1	1	1280.851807	1280.917725	50	225
21	Spectrogram 1	1	1349.999756	1350.065674	50	250
22	Spectrogram 1	1	1413.412842	1413.47876	50	200
23	Spectrogram 1	1	1592.248291	1592.314209	25	250
24	Spectrogram 1	1	1675.436768	1675.502686	50	175
25	Spectrogram 1	1	1725.00708	1725.072998	25	175
26	Spectrogram 1	1	1819.401611	1819.665283	25	150
27	Spectrogram 1	1	1836.342529	1836.606201	25	150
28	Spectrogram 1	1	2024.999756	2025.065674	25	150
29	Spectrogram 1	1	2154.594482	2154.924072	0	175
30	Spectrogram 1	1	2163.163818	2163.493408	25	175
31	Spectrogram 1	1	2233.036865	2233.300537	0	250
32	Spectrogram 1	1	2493.47876	2493.874268	25	150
33	Spectrogram 1	1	2623.666748	2623.93042	25	150
34	Spectrogram 1	1	2845.942139	2846.205811	25	150
35	Spectrogram 1	1	2926.098389	2926.362061	25	150
36	Spectrogram 1	1	2933.678955	2933.942627	25	150
37	Spectrogram 1	1	2966.242432	2966.506104	0	125
38	Spectrogram 1	1	2975.734619	2975.998291	25	150
39	Spectrogram 1	1	3137.695068	3138.024658	25	150
40	Spectrogram 1	1	3185.551514	3185.881104	0	175
41	Spectrogram 1	1	3193.197998	3193.46167	25	150
42	Spectrogram 1	1	3301.171631	3301.435303	0	175
43	Spectrogram 1	1	3491.872314	3492.267822	0	175
44	Spectrogram 1	1	3499.914307	3500.177979	25	150
45	Spectrogram 1	1	3541.244873	3541.640381	25	150
46	Spectrogram 1	1	3549.484619	3549.880127	25	150
47	Spectrogram 1	1	3678.552002	3678.815674	25	150
48	Spectrogram 1	1	3718.630127	3718.893799	25	150
49	Spectrogram 1	1	3788.041748	3788.371338	25	150
50	Spectrogram 1	1	3803.598389	3803.927979	25	175
51	Spectrogram 1	1	3810.915283	3811.244873	25	175
52	Spectrogram 1	1	3865.759033	3866.154541	0	175
53	Spectrogram 1	1	3902.409424	3902.673096	25	150
54	Spectrogram 1	1	3921.393799	3921.789307	25	150
55	Spectrogram 1	1	3938.400635	3938.796143	0	175
56	Spectrogram 1	1	3977.424072	3977.753662	0	175
57	Spectrogram 1	1	4028.576416	4028.971924	25	175
58	Spectrogram 1	1	4046.703857	4047.033447	0	175
59	Spectrogram 1	1	4078.4104	4078.73999	25	150
60	Spectrogram 1	1	4082.62915	4082.826904	25	150
61	Spectrogram 1	1	4098.647217	4098.976807	25	150
62	Spectrogram 1	1	4116.181396	4116.510986	0	175
63	Spectrogram 1	1	4174.848389	4175.243896	0	175
64	Spectrogram 1	1	4191.921143	4192.118896	25	175
65	Spectrogram 1	1	4197.260498	4197.458252	25	150
66	Spectrogram 1	1	4212.883057	4213.080811	25	150
67	Spectrogram 1	1	4216.574463	4216.838135	0	175
68	Spectrogram 1	1	4224.616455	4225.011963	0	175
69	Spectrogram 1	1	4232.131104	4232.526611	25	175
70	Spectrogram 1	1	4277.746338	4278.141846	25	150
71	Spectrogram 1	1	4286.44751	4286.843018	0	150
72	Spectrogram 1	1	4336.08374	4336.347412	25	175
73	Spectrogram 1	1	4458.42749	4458.822998	0	175
74	Spectrogram 1	1	4467.128662	4467.392334	0	175
75	Spectrogram 1	1	4479.323486	4479.52124	25	150
76	Spectrogram 1	1	4486.904053	4486.969971	25	150
77	Spectrogram 1	1	4502.988037	4503.251709	25	150
78	Spectrogram 1	1	4521.576904	4522.03833	25	150
79	Spectrogram 1	1	4568.312744	4568.642334	25	150
80	Spectrogram 1	1	4628.627686	4628.891357	25	150
81	Spectrogram 1	1	4636.669678	4636.801514	25	150
82	Spectrogram 1	1	4644.250244	4644.513916	25	150
83	Spectrogram 1	1	4715.112061	4715.375732	25	150
84	Spectrogram 1	1	4722.890381	4723.022217	25	150
85	Spectrogram 1	1	4725.856689	4726.120361	0	175
86	Spectrogram 1	1	4737.919678	4738.18335	25	150
87	Spectrogram 1	1	4746.489014	4746.950439	25	150
88	Spectrogram 1	1	4879.775146	4880.104736	0	150
89	Spectrogram 1	1	4888.080811	4888.344482	25	150
90	Spectrogram 1	1	4909.174561	4909.50415	25	150
91	Spectrogram 1	1	4921.501221	4921.830811	25	250
92	Spectrogram 1	1	4926.37915	4926.445068	25	150
93	Spectrogram 1	1	4929.675049	4930.466064	25	175
94	Spectrogram 1	1	4937.914795	4938.442139	25	150
95	Spectrogram 1	1	4942.265381	4942.594971	25	150
96	Spectrogram 1	1	4945.824951	4946.352295	25	175
97	Spectrogram 1	1	4990.583252	4990.97876	25	150
98	Spectrogram 1	1	4999.548096	4999.811768	25	150
99	Spectrogram 1	1	5098.293213	5098.556885	25	150
100	Spectrogram 1	1	5105.412354	5105.676025	25	150
101	Spectrogram 1	1	5149.313721	5149.577393	25	150
102	Spectrogram 1	1	5156.630615	5156.960205	25	150
103	Spectrogram 1	1	5164.079346	5164.408936	25	150
104	Spectrogram 1	1	5171.132568	5171.330322	25	150
105	Spectrogram 1	1	5179.042725	5179.372314	25	150
106	Spectrogram 1	1	5187.546143	5187.94165	25	150
107	Spectrogram 1	1	5206.794189	5207.123779	25	150
