Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	18.176300049	19.011993408	165	235
2	Spectrogram 1	1	20.683380127	21.5887146	65	105
3	Spectrogram 1	1	28.204620361	29.318878174	125	155
4	Spectrogram 1	1	45.823822021	46.241668701	155	185
5	Spectrogram 1	1	65.95010376	66.716156006	175	225
6	Spectrogram 1	1	69.362518311	69.850006104	65	115
7	Spectrogram 1	1	92.204803467	92.9012146	145	225
8	Spectrogram 1	1	141.232147217	141.580352783	115	135
9	Spectrogram 1	1	208.7840271	209.689361572	105	195
10	Spectrogram 1	1	223.756866455	224.383636475	75	125
11	Spectrogram 1	1	239.77432251	240.331451416	155	245
12	Spectrogram 1	1	265.611175537	266.30758667	145	225
13	Spectrogram 1	1	266.795074463	267.561126709	65	105
14	Spectrogram 1	1	336.923675537	337.689727783	185	245
15	Spectrogram 1	1	392.218719482	392.915130615	125	145
16	Spectrogram 1	1	423.000091553	424.114349365	155	225
17	Spectrogram 1	1	459.979522705	460.745574951	155	215
18	Spectrogram 1	1	523.770782471	524.258270264	75	105
19	Spectrogram 1	1	538.952545166	539.857879639	145	185
20	Spectrogram 1	1	548.145172119	549.189788818	125	155
21	Spectrogram 1	1	580.319366455	581.433624268	115	175
22	Spectrogram 1	1	592.297637939	592.994049072	145	205
23	Spectrogram 1	1	666.604705811	667.092193604	165	205
24	Spectrogram 1	1	708.180450439	709.085784912	125	195
25	Spectrogram 1	1	779.701873779	780.746490479	145	215
26	Spectrogram 1	1	811.597503662	812.084991455	115	175
27	Spectrogram 1	1	812.293914795	812.851043701	145	215
28	Spectrogram 1	1	908.189727783	908.746856689	125	165
29	Spectrogram 1	1	927.341033936	927.758880615	165	225
30	Spectrogram 1	1	943.56741333	944.333465576	155	235
31	Spectrogram 1	1	1029.156341553	1029.783111572	215	245
32	Spectrogram 1	1	1065.439361572	1066.275054932	115	165
33	Spectrogram 1	1	1157.156707764	1157.783477783	145	165
34	Spectrogram 1	1	1222.828277588	1223.524688721	165	195
35	Spectrogram 1	1	1253.261444092	1253.818572998	95	125
36	Spectrogram 1	1	1319.350860596	1319.907989502	175	245
37	Spectrogram 1	1	1461.558013916	1462.115142822	135	185
38	Spectrogram 1	1	1479.177215576	1480.012908936	105	125
39	Spectrogram 1	1	1489.484100342	1490.459075928	135	205
40	Spectrogram 1	1	1559.334136963	1559.891265869	75	95
41	Spectrogram 1	1	1563.234039307	1564.069732666	115	185
42	Spectrogram 1	1	1578.764007568	1579.181854248	215	245
43	Spectrogram 1	1	1625.91104126	1626.468170166	165	235
44	Spectrogram 1	1	1662.402984619	1663.029754639	95	145
45	Spectrogram 1	1	1675.774078369	1676.191925049	165	195
46	Spectrogram 1	1	1682.947113037	1683.713165283	175	225
47	Spectrogram 1	1	1698.407440186	1698.964569092	175	215
48	Spectrogram 1	1	1818.399078369	1818.677642822	215	235
49	Spectrogram 1	1	1821.324005127	1822.090057373	85	125
50	Spectrogram 1	1	1827.243499756	1827.661346436	185	215
51	Spectrogram 1	1	1857.04989624	1857.537384033	105	125
52	Spectrogram 1	1	1912.344940186	1912.832427979	125	175
53	Spectrogram 1	1	1916.314483643	1917.080535889	95	165
54	Spectrogram 1	1	1934.699737549	1935.256866455	75	135
55	Spectrogram 1	1	1957.193817139	1957.890228271	75	95
56	Spectrogram 1	1	1974.604095459	1975.439788818	185	235
57	Spectrogram 1	1	1986.234161377	1986.93057251	85	135
58	Spectrogram 1	1	1990.621551514	1991.735809326	105	175
59	Spectrogram 1	1	2027.879547119	2028.575958252	175	245
60	Spectrogram 1	1	2123.218231201	2123.566436768	85	105
61	Spectrogram 1	1	2140.071380615	2140.907073975	185	215
62	Spectrogram 1	1	2182.20425415	2183.03994751	55	85
63	Spectrogram 1	1	2253.098907471	2254.004241943	115	215
64	Spectrogram 1	1	2265.146820068	2265.495025635	155	225
65	Spectrogram 1	1	2269.603851318	2270.021697998	95	115
66	Spectrogram 1	1	2286.178436279	2287.292694092	85	125
67	Spectrogram 1	1	2291.262237549	2292.097930908	45	135
68	Spectrogram 1	1	2295.510345459	2296.067474365	55	105
69	Spectrogram 1	1	2373.786956787	2374.622650146	105	185
70	Spectrogram 1	1	2500.046295166	2501.090911865	175	205
71	Spectrogram 1	1	2534.170440674	2534.866851807	145	245
72	Spectrogram 1	1	2550.118255615	2550.884307861	115	165
73	Spectrogram 1	1	2593.713592529	2594.201080322	165	235
74	Spectrogram 1	1	2606.806121826	2607.502532959	115	185
75	Spectrogram 1	1	2612.655975342	2613.839874268	85	165
76	Spectrogram 1	1	2615.232696533	2616.277313232	45	165
77	Spectrogram 1	1	2629.160919189	2629.857330322	75	115
78	Spectrogram 1	1	2634.035797119	2634.732208252	75	105
79	Spectrogram 1	1	2661.822601318	2662.519012451	75	95
80	Spectrogram 1	1	2681.322113037	2682.645294189	135	195
81	Spectrogram 1	1	2687.729095459	2688.495147705	165	235
82	Spectrogram 1	1	2719.415802002	2720.112213135	165	225
83	Spectrogram 1	1	2792.8175354	2793.23538208	125	185
84	Spectrogram 1	1	2825.966705322	2826.314910889	75	105
