Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	18.176300049	19.011993408	165	235
2	Spectrogram 1	1	20.683380127	21.17086792	65	125
3	Spectrogram 1	1	28.204620361	29.318878174	125	155
4	Spectrogram 1	1	45.823822021	46.241668701	155	185
5	Spectrogram 1	1	65.95010376	66.716156006	175	225
6	Spectrogram 1	1	69.362518311	69.850006104	65	115
7	Spectrogram 1	1	141.232147217	141.580352783	115	135
8	Spectrogram 1	1	208.7840271	209.689361572	105	195
9	Spectrogram 1	1	223.756866455	224.383636475	75	125
10	Spectrogram 1	1	239.77432251	240.331451416	155	245
11	Spectrogram 1	1	266.795074463	267.561126709	65	105
12	Spectrogram 1	1	336.923675537	337.689727783	185	245
13	Spectrogram 1	1	374.390594482	375.017364502	145	215
14	Spectrogram 1	1	392.218719482	392.915130615	125	145
15	Spectrogram 1	1	423.000091553	424.114349365	155	225
16	Spectrogram 1	1	441.803192139	442.290679932	115	175
17	Spectrogram 1	1	448.279815674	448.767303467	115	175
18	Spectrogram 1	1	459.979522705	460.745574951	155	215
19	Spectrogram 1	1	511.23538208	511.65322876	175	235
20	Spectrogram 1	1	523.770782471	524.258270264	75	105
21	Spectrogram 1	1	538.952545166	539.509674072	145	215
22	Spectrogram 1	1	548.145172119	548.702301025	125	195
23	Spectrogram 1	1	592.297637939	592.854766846	145	235
24	Spectrogram 1	1	602.117034912	602.883087158	115	195
25	Spectrogram 1	1	760.480926514	761.24697876	175	215
26	Spectrogram 1	1	811.597503662	812.084991455	115	175
27	Spectrogram 1	1	812.293914795	812.851043701	145	215
28	Spectrogram 1	1	908.189727783	908.746856689	125	165
29	Spectrogram 1	1	927.341033936	927.758880615	165	225
30	Spectrogram 1	1	974.418426514	975.045196533	95	135
31	Spectrogram 1	1	1065.439361572	1066.275054932	115	165
32	Spectrogram 1	1	1116.416656494	1116.9737854	95	165
33	Spectrogram 1	1	1157.156707764	1158.13168335	145	245
34	Spectrogram 1	1	1261.827301025	1262.454071045	65	125
35	Spectrogram 1	1	1319.350860596	1319.907989502	175	245
36	Spectrogram 1	1	1376.247650146	1377.013702393	55	125
37	Spectrogram 1	1	1461.558013916	1462.115142822	135	185
38	Spectrogram 1	1	1479.177215576	1480.012908936	105	125
39	Spectrogram 1	1	1489.484100342	1490.459075928	135	205
40	Spectrogram 1	1	1559.403778076	1559.682342529	75	135
41	Spectrogram 1	1	1578.764007568	1579.181854248	215	245
42	Spectrogram 1	1	1625.91104126	1626.468170166	165	235
43	Spectrogram 1	1	1638.725006104	1639.630340576	75	165
44	Spectrogram 1	1	1646.524810791	1647.012298584	135	205
45	Spectrogram 1	1	1662.402984619	1663.029754639	95	145
46	Spectrogram 1	1	1682.947113037	1683.713165283	175	225
47	Spectrogram 1	1	1698.407440186	1698.964569092	175	215
48	Spectrogram 1	1	1705.998321533	1706.625091553	55	165
49	Spectrogram 1	1	1708.366119385	1708.992889404	135	165
50	Spectrogram 1	1	1759.41305542	1759.900543213	195	215
51	Spectrogram 1	1	1806.699371338	1807.395782471	165	235
52	Spectrogram 1	1	1818.399078369	1818.677642822	215	235
53	Spectrogram 1	1	1821.324005127	1822.577545166	85	215
54	Spectrogram 1	1	1827.243499756	1827.661346436	185	215
55	Spectrogram 1	1	1857.04989624	1857.537384033	105	125
56	Spectrogram 1	1	1912.344940186	1912.832427979	125	175
57	Spectrogram 1	1	1941.803131104	1942.778106689	155	245
58	Spectrogram 1	1	1957.193817139	1957.890228271	75	95
59	Spectrogram 1	1	1974.604095459	1975.439788818	185	235
60	Spectrogram 1	1	1990.621551514	1991.735809326	105	175
61	Spectrogram 1	1	2027.879547119	2028.575958252	175	245
62	Spectrogram 1	1	2080.52822876	2081.294281006	115	175
63	Spectrogram 1	1	2123.078948975	2123.775360107	85	155
64	Spectrogram 1	1	2182.20425415	2183.03994751	55	85
65	Spectrogram 1	1	2253.51675415	2254.004241943	165	215
66	Spectrogram 1	1	2269.603851318	2270.021697998	95	115
67	Spectrogram 1	1	2286.178436279	2287.292694092	85	175
