Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	58.846516796	60.615495426	46.5	154.1
1	Spectrogram 1	1	58.846516796	60.615495426	46.5	154.1
2	Waveform 1	1	79.008026665	80.195423280	72.8	151.7
2	Spectrogram 1	1	79.008026665	80.195423280	72.8	151.7
3	Waveform 1	1	99.440996407	100.943416614	72.8	192.4
3	Spectrogram 1	1	99.440996407	100.943416614	72.8	192.4
4	Waveform 1	1	399.497523342	400.199960938	113.5	211.5
4	Spectrogram 1	1	399.497523342	400.199960938	113.5	211.5
5	Waveform 1	1	412.975599633	413.590232529	89.5	185.2
5	Spectrogram 1	1	412.975599633	413.590232529	89.5	185.2
6	Waveform 1	1	416.868274640	417.629248702	99.1	175.7
6	Spectrogram 1	1	416.868274640	417.629248702	99.1	175.7
7	Waveform 1	1	421.843874274	422.780457734	99.1	182.8
7	Spectrogram 1	1	421.843874274	422.780457734	99.1	182.8
8	Waveform 1	1	428.107288372	428.517043636	84.7	149.3
8	Spectrogram 1	1	428.107288372	428.517043636	84.7	149.3
9	Waveform 1	1	528.380474824	529.317058284	99.1	166.1
9	Spectrogram 1	1	528.380474824	529.317058284	99.1	166.1
10	Waveform 1	1	596.312153797	597.629224288	77.6	180.4
10	Spectrogram 1	1	596.312153797	597.629224288	77.6	180.4
11	Waveform 1	1	618.365822397	619.273137624	89.5	180.4
11	Spectrogram 1	1	618.365822397	619.273137624	89.5	180.4
12	Waveform 1	1	639.658516935	640.595100395	89.5	187.6
12	Spectrogram 1	1	639.658516935	640.595100395	89.5	187.6
13	Waveform 1	1	771.556084223	772.492667683	75.2	158.9
13	Spectrogram 1	1	771.556084223	772.492667683	75.2	158.9
14	Waveform 1	1	810.790205674	811.814593833	80.0	228.3
14	Spectrogram 1	1	810.790205674	811.814593833	80.0	228.3
15	Waveform 1	1	911.736561488	912.702413181	91.9	242.6
15	Spectrogram 1	1	911.736561488	912.702413181	91.9	242.6
16	Waveform 1	1	949.156052484	950.151172411	72.8	199.6
16	Spectrogram 1	1	949.156052484	950.151172411	72.8	199.6
17	Waveform 1	1	1226.546336283	1227.892675007	72.8	173.3
17	Spectrogram 1	1	1226.546336283	1227.892675007	72.8	173.3
18	Waveform 1	1	1322.473135182	1323.409718643	63.2	204.4
18	Spectrogram 1	1	1322.473135182	1323.409718643	63.2	204.4
19	Waveform 1	1	1354.448734816	1355.356050043	115.8	180.4
19	Spectrogram 1	1	1354.448734816	1355.356050043	115.8	180.4
20	Waveform 1	1	1365.321938357	1366.580472382	87.1	168.5
20	Spectrogram 1	1	1365.321938357	1366.580472382	87.1	168.5
21	Waveform 1	1	1384.170680497	1385.399946289	82.4	149.3
21	Spectrogram 1	1	1384.170680497	1385.399946289	82.4	149.3
22	Waveform 1	1	1405.492643269	1406.721909061	87.1	180.4
22	Spectrogram 1	1	1405.492643269	1406.721909061	87.1	180.4
23	Waveform 1	1	1604.019508086	1605.395115044	68.0	194.8
23	Spectrogram 1	1	1604.019508086	1605.395115044	68.0	194.8
24	Waveform 1	1	1857.438999083	1858.638996642	84.7	223.5
24	Spectrogram 1	1	1857.438999083	1858.638996642	84.7	223.5
